positive	0.125	0.25	when  I  was  out  on  vacation 
positive	0.5	0.0001	and  lost  . 
positive	0.25	0.25	WiFi  works  well  too  . 
positive	0.0001	0.25	Did  n't  want  to  fork  out  the  money  for  hotspots  though  . 
positive	0.125	0.4166666666666667	3  .  The  camera  at  1.3  megapixels  is  decent  quality  . 
negative	0.5625	0.0001	No  it  's  not  going  to  replace  my  regular  camera 
positive	0.0001	0.625	but  I  found  it  really  handy 
positive	0.0001	0.1875	when  I  forgot  to  take  my  camera  to  my  friend  's  wedding  , 
positive	0.125	0.25	but  was  still  able  to  take  quality  pictures  . 
positive	0.0001	0.25	I  have  n't  tried  videos  yet  though  . 
positive	0.0001	0.0001	4  . 
positive	0.0001	0.0001	Mp3\/Video  player  : 
negative	0.125	0.25	Now  the  speakers  on  this  phone  are  n't  the  greatest  so  I  would  n't  use  them  for  listening  to  music 
positive	0.0001	0.0001	but  when  plugged  into  a  headset 
positive	0.25	0.4375	it  sounds  pretty  good  . 
positive	0.0001	0.0001	I  bought 
positive	0.0001	0.125	a  2GB  microSD  card  bought  here  at  Amazon 
positive	0.0001	0.0001	and  now  I  can  hold  a  ton  music  and  movies  . 
positive	0.25	0.5	Videos  looks  pretty  nice 
positive	0.0001	0.1875	I  'd  have  to  admit  . 
positive	0.125	0.25	This  thing  is  my  travelinig  entertainment  center  . 
positive	0.0001	0.1875	I  even  found  a  way  to  play  original  nintendo  games  on  this  thing 
positive	0.125	0.2916666666666667	and  have  been  trying  Mike  Tyson  's  Punchout  like  back  in  the  old  days  . 
positive	0.0001	0.0001	5  .  Calendar\/schedule  : 
positive	0.0001	0.25	I  had  a  PDA 
positive	0.0001	0.0001	but  for  some  reason 
positive	0.0001	0.375	I  'm  more  compelled  to  actually  use  my  calendar 
positive	0.0001	0.0001	and  keep  my  schedule  on  this  thing 
positive	0.0001	0.0001	than  I  did  with  my  Pocket  PC  . 
positive	0.0001	0.375	Probably  because  of  convenience  reasons  . 
positive	0.0001	0.0001	6  .  Smartphone  applications  : 
positive	0.0001	0.0001	I  'm  in  the  medical  field 
positive	0.0001	0.0001	and  I  keep  all  my  medical  applications  on  this  phone  . 
positive	0.25	0.375	I  can  quickly  look  up  drug  references  or  research  diseases  . 
positive	0.25	0.4375	I  really  thought  I  'd  need  a  touchscreen 
positive	0.0001	0.875	in  order  to  better  navigate  these  programs 
positive	0.1875	0.4375	and  while  it  might  be  slightly  easier  with  a  stylus  , 
positive	0.0001	0.0001	I  do  n't  find  that  it  's  all  that 
positive	0.0001	0.625	necessary 
positive	0.125	0.375	and  still  navigate  pretty  well  . 
negative	0.125	0.25	I  just  wish  the  processor  were  slightly  faster  for  some  of  these  apps  , 
positive	0.0001	0.0001	but  it  's  more  than  adequate  . 
positive	0.5625	0.25	And  I  'm  not  sure 
positive	0.0001	0.0001	why  people  do  n't  think 
positive	0.125	0.25	there  are  a  lot  of  programs  for  the  smartphone  . 
positive	0.125	0.3125	Programs  written  for  WM5  are  compatable  with  PPC  as  well  as  smartphones  equally  . 
positive	0.0001	0.0001	-LRB-  .  .  .  -RRB-  . 
positive	0.0001	0.0001	7  .  Appearance  : 
positive	0.0001	0.5	Everyone  who  sees  this  phone  absolutely  loves  its  looks 
positive	0.0001	0.0001	and  so  do  I  . 
positive	0.0001	0.0001	It  looks  great 
positive	0.0001	0.125	and  feels  great  . 
positive	0.0001	0.0001	I  saw  this  side  by  side  with  the  Motorola  Q 
positive	0.625	0.25	and  the  Q  just  looked  so  much  bulkier  and  .  .  .  well  .  .  .  not 
positive	0.0001	0.875	as  nice  . 
positive	0.25	0.125	The  rubber  backing  feels  awesome  . 
positive	0.0001	0.0001	8  . 
positive	0.0001	0.0001	Battery  : 
positive	0.0001	0.0001	For  all 
positive	0.0001	0.0001	that  I  use  this  phone 
positive	0.5	0.0001	for  it  makes  it  through  the  day  with  plenty  battery  to  spare 
positive	0.125	0.25	which  is  all 
positive	0.0001	0.625	I  can  really  ask  for  . 
negative	0.0001	0.0001	I  would  n't  go  2  days  without  charging  the  battery  though  . 
negative	0.0001	0.0001	You  should  charge  it  every  night  . 
negative	0.0001	0.0001	Cons  : 
positive	0.0001	0.0001	1  . 
negative	0.0001	0.0001	Windows  Mobile  5  : 
negative	0.3125	0.375	Mighty  Microsoft  needs  to  write  a  cleaner  program  . 
negative	0.3125	0.1875	However  Windows  Mobile  6  is  on  the  way 
negative	0.125	0.3125	and  will  be  free  to  download  for  T-Mobile  customer  soon 
negative	0.625	0.5	so  hopefully  that  `  ll  take  care  of  some  of  the  problems  . 
negative	0.0001	0.0001	I  swear  just  to  turn  on  the  bluetooth 
negative	0.0001	0.0001	and  pair  up  my  bluetooth  device 
negative	0.4375	0.1875	takes  me  a  whole  minute  just  because  of  how  hard  it  is  to  navigate  WM5  . 
positive	0.0001	0.0001	2  . 
negative	0.0001	0.0001	Volume  strip  : 
negative	0.0001	0.0001	Yeah  like  everyone  says 
negative	0.0001	0.0001	it  sucks  . 
negative	0.375	0.0001	I  disabled  mine  . 
negative	0.125	0.375	Adjusting  the  volume  with  this  thing  is  tedious  at  best  . 
positive	0.0001	0.4375	Luckily  my  music\/video  programs  as  well  as  my  stereo  headset  allow 
positive	0.25	0.375	me  easier  ways  to  adjust  the  volume 
positive	0.625	0.125	so  it  's  not  such  an  issue  for  me  . 
negative	0.25	0.375	3  .  Alarm  clock  : 
negative	0.0001	0.0001	Now  I  do  n't  use  this  all  that  much 
negative	0.0001	0.0001	but  I  see  what  everyone  says 
positive	0.0001	0.0001	about  it 
negative	0.25	0.125	and  yeah  it  's  a  pretty  idiotic  written  program  . 
positive	0.4375	0.3125	However  rather  than  writing  half  a  page  on  how  bad  it  is  I  downloaded  a  free  one  from  the  internet 
positive	0.0001	0.0001	that  works  great 
positive	0.0001	0.0001	so  my  life  now  goes  on  . 
positive	0.0001	0.0001	Summary  : 
positive	0.0001	0.2916666666666667	So  I  use  this  device  to  make  quality  phone  calls  ,  surf  the  web  ,  check  email  ,  play  games  ,  listen  to  music  ,  watch  movies  ,  monitor  my  schedule  ,  check  my  medical  references  , 
positive	0.0001	0.375	and  take  decent  quality  pictures  . 
positive	0.25	0.25	All  this  thing  needs 
positive	0.1875	0.25	now  is  a  laser  beam 
positive	0.0001	0.125	that  will  cut  through  metal 
positive	0.125	0.25	and  it  'd  be  the  greatest  gadget 
positive	0.0001	0.0001	known  to  man 
positive	0.0001	0.125	I  normally  do  n't  write  reviews  .  .  . 
positive	0.25	0.625	but  after  owning  several  toasters  in  the  past  , 
positive	0.20833333333333331	0.25	and  being  very  disappointed  , 
positive	0.0001	0.25	I  just  had  to  write  about  this  one  . 
positive	0.0001	0.5	I  owned  an  old  Toastmaster  4  slice  toaster  for  about  20  years  . 
positive	0.375	0.25	It  never  did  brown  evenly  ,  but  was  a  workhorse 
positive	0.0001	0.0001	until  finally  the  bread  crumb  tray  broke  . 
negative	0.0001	0.0001	Got  my  money  's  worth  . 
positive	0.0001	0.3333333333333333	I  have  done  a  lot  of  research  on  toasters  on  epinions  ,  amazon  ,  and  others  .  .  . 
positive	0.1875	0.45	and  many  people  have  n't  been  very  happy  with  toasters 
positive	0.0001	0.25	they  have  bought 
positive	0.0001	0.0001	costing  nearly  $  300.00 
positive	0.0001	0.0001	-LRB-  dualit  -RRB-  . 
positive	0.34375	0.16666666666666666	Toastmaster  ,  GE  ,  Rival  ,  Dualit  ,  most  Kitchenaid  and  Sunbeam  models  were  poorly  rated  . 
positive	0.25	0.125	I  found  one  review  on  this  Sunbeam 
positive	0.25	0.25	-LRB-  this  is  their  top  of  the  line  model  ,  the  chrome  and  black  model  costs  more  , 
negative	0.625	0.0001	but  currently  not  in  production  .  -RRB- 
positive	0.0001	0.4583333333333333	and  the  person  really  really  liked  it  . 
positive	0.1875	0.1875	So  I  ordered  this  from  Amazon  directly  ,  this  was  the  VERY  lowest  price 
positive	0.0001	0.0001	I  could  find  . 
positive	0.0001	0.0001	Order  something  else  so 
positive	0.0001	0.25	as  to  get  their  free  shipping 
positive	0.0001	0.0001	-LRB-  over  $  25.00  -RRB- 
positive	0.0001	0.0001	So  what  happened 
positive	0.0001	0.125	when  I  got  it  . 
positive	0.0001	0.625	Got  the  toaster  .  .  . 
positive	0.0001	0.0001	plugged  it  in  .  .  . 
positive	0.0001	0.0001	dropped  two  slices  of  bread  in  , 
positive	0.0001	0.125	and  excitedly 
positive	0.0001	0.0001	waited  for  my  toast  . 
positive	0.0001	0.0001	A  few  minutes  passed  .  .  . 
positive	0.0001	0.0001	then  .  .  POP  ! 
negative	0.0001	0.0001	its  done  .  .  .  or  so  I  thought  . 
negative	0.0001	0.0001	When  the  toast  came  out  .  .  . 
negative	0.5	0.25	it  was  brown  only  on  one  side  the  other  side  poorly  toasted  . 
negative	0.0001	0.0001	This  goes  for  BOTH  slices  . 
negative	0.125	0.25	Right  then  and  there  I  was  ready  to  send  this  thing  back  . 
positive	0.125	0.2916666666666667	Well  .  .  .  had  been  busy  that  week 
positive	0.0001	0.0001	and  continued  using  it  day 
positive	0.0001	0.0001	after  day  .  .  . 
negative	0.125	0.25	Each  day  was  as  disappointing  as  the  first  .  .  . 
positive	0.0001	0.0001	THEN  .  .  . 
positive	0.375	0.0001	after  a  little  over  a  week  .  .  . 
positive	0.0001	0.0001	The  bread  started  toasting  .  .  .  uh  .  . 
positive	0.0001	0.4375	well  PERFECTLY  !  !  ! 
positive	0.0001	0.0001	After  owning  this  for  nearly  4  months  .  .  . 
positive	0.1875	0.0001	it  still  browns  evenly  on  BOTH  sides  of  each  piece  of  bread  ,  crisp  on  the  outside  ,  soft  on  the  inside  . 
positive	0.0001	0.0001	I  do  n't  know 
negative	0.0001	0.25	why  it  started  working  right  .  .  .  would  n't  think 
negative	0.16666666666666666	0.25	"that  it  would  need  to  be  ""  broken  in  "" "
negative	0.0001	0.25	to  work  right  . 
positive	0.375	0.1875	I  am  so  glad 
positive	0.0001	0.25	that  I  did  n't  send  this  back  right  after  the  first  several  toastings  .  .  . 
positive	0.0001	0.75	Procrastinating  worked  out  in  my  best  interest  ,  for  the  first  time  . 
positive	0.625	0.25	I  have  not  tried  Bagels  in  this  .  .  . 
positive	0.0001	0.125	do  n't  like  bagels  .  .  . 
positive	0.0001	0.375	but  it  does  well  for  what  I  bought  it  for  . 
positive	0.0001	0.0001	I  think 
negative	0.3125	0.375	the  style  is  rather  funky  , 
positive	0.0001	0.1875	but  many  people  have  liked  its  looks  . 
positive	0.0001	0.6875	If  this  toaster  works  for  you  as  good 
positive	0.0001	0.25	as  it  has  for  me  .  .  . 
positive	0.0001	0.0001	I  think 
positive	0.0001	0.125	you  will  like  it  !  !  ! 
negative	0.0001	0.3125	If  it  does  n't  work  well  right  out  of  the  box  .  .  . 
positive	0.125	0.0001	you  might  give  it  a  few  days  .  .  . 
positive	0.25	0.125	maybe  the  toast  fairy  will  bless  you  too  . 
positive	0.0001	0.0001	When  I  ordered  this  product  , 
positive	0.0001	0.25	it  had  a  4  star  average  rating  - 
negative	0.125	0.25	how  that  happened  is  beyond  me  . 
negative	0.1875	0.375	Were  a  zero  star  rating  available  ,  this  product  would  n't  even  deserve  the  string  of  uncolored  stars  ! 
positive	0.0001	0.0001	I  purchased 
negative	0.0001	0.0001	it  , 
negative	0.0001	0.0001	thinking 
positive	0.0001	0.5625	"it  would  certainly  do  better  than  the  plastic  ""  freebie  ""  grinder "
positive	0.0001	0.0001	that  came  with  some  peppercorns  about  a  year  ago  . 
negative	0.0001	0.0001	After  many  refills  , 
negative	0.25	0.25	that  all-plastic  grinder  has  finially  started  to  wear  out 
negative	0.0001	0.125	and  peppercorns  get 
negative	0.0001	0.25	"stuck  in  the  ""  gears  ""  ,  the  grinder  has  started  to  squeak  and  spits  out  chunks  of  pepper  . "
positive	0.0001	0.875	So  I  order  this  one  --  it  's  attractive  ,  low\/mid  priced 
positive	0.25	0.0001	and  offers  a  warranty  against  wearing  out  -- 
positive	0.25	0.125	and  guess  what  ? 
negative	0.125	0.0001	I  'm  still  using  the  plastic  worn-out  grinder  ! 
negative	0.125	0.16666666666666666	This  MIU  grinder  was  a  total  waste  of  money  and  I  just  ca  n't  bear  to  listen  to  it  squeal 
negative	0.0001	0.0001	when  I  attempt 
negative	0.0001	0.0001	to  use  it  . 
negative	0.125	0.1875	Its  adjustement  is  loose  enough  , 
negative	0.625	0.0001	that  's  not  the  problem  . 
negative	0.4375	0.75	What  good  's  a  lifetime  warranty  against  wearing  out  if  I  'm  not  going  to  use  the  grinder  at  all  ? 
negative	0.0001	0.0001	Now  I  'm  stuck  with  it  , 
negative	0.0001	0.25	unless  I  want  to  pay  to  ship  it  back 
negative	0.5	0.3125	and  lose  free  shipping  discount  on  the  original  order  ,  so  basically  ,  I  may  could  get  a  few  bucks  back  . 
negative	0.125	0.25	Which  is  probably  what  I  `  ll  do 
negative	0.125	0.25	because  this  grinder  is  n't  worth  2  cents  ! 
negative	0.125	0.125	I  would  n't  even  give  the  thing  away  . 
negative	0.20833333333333331	0.20833333333333331	Maybe  pepper  grinders  are  one  of  those  things  you  just  need  to  feel  and  buy  in  person  . 
negative	0.625	0.25	I  `  ll  certainly  not  purchase  another  one  online  . 
negative	0.0001	0.125	If  you  like  the  sound  of  fingernails 
negative	0.25	0.0001	scratching  a  chalkboard  ,  buy  this  grinder  . 
negative	0.0001	0.5	Buy  a  second  one  for  your  salt 
negative	0.0001	0.0001	while  you  `  re  at  it  . 
negative	0.0001	0.0001	You  `  ll  love  'em  ! 
positive	0.0001	0.0001	-LRB-  Update  1  month  later  -  I  tried 
positive	0.125	0.5	to  give  this  thing  a  chance 
positive	0.3125	0.25	and  the  god-awful  squealing  is  becoming  less  consistent  . 
negative	0.4375	0.1875	Which  might  be  even  worse  , 
negative	0.25	0.375	as  it  now  takes  me  by  surprise  as  it  lets  out  a  high-pitched  jag  every  so  often  . 
negative	0.625	0.125	It  's  gotten  quite  worse  ,  however  , 
negative	0.0001	0.125	with  spitting  out  various  sized  chunks  of  peppercorn  .  .  . 
negative	0.125	0.0001	from  fine 
negative	0.5	0.125	grind  to  quarter-corn  sized  pieces 
negative	0.0001	0.0001	in  a  few  turns  . 
negative	0.375	0.0001	Not  recommended  at  all  . 
negative	0.0001	0.875	I  might  try  switching  it  over  to  salt  ,  maybe  it  can  handle  that  better  . 
positive	0.0001	0.0001	\*\*\*\*\* 
positive	0.125	0.375	Tazo  's  China  Green  Tips  Green  Tea  is  a  slightly  stronger  green  tea  than  Tazo  's  Zen  , 
positive	0.0001	0.125	and  I  liked 
positive	0.0001	0.25	"that  it  does  n't  contain  Tazo  's  omnipresent  ""  natural  flavors  "" "
positive	0.625	0.0001	that  almost  all  of  their  other  teas  contain  , 
positive	0.375	0.4375	which  to  me  is  not  an  advantage  . 
positive	0.0001	0.20833333333333331	"I  like  a  natural  ,  real  taste  with  real  ingredients  sans  vague  ""  natural  flavors  "" "
positive	0.0001	0.25	and  sans  flavorings  ,  sans  essences  ,  etc  . 
positive	0.625	0.0001	China  Green  Tips  delivers  this  in  a  cleaner  ,  purer  way  than  Tazo  's  other  teas  . 
positive	0.0001	0.125	I  liked  this  green  tea  ! 
positive	0.125	0.25	The  ingredients  in  China  Green  Tips  are  simply  spring-harvested  green  teas  from  China  . 
positive	0.0001	0.25	It  contains  caffeine  . 
positive	0.125	0.3125	Tazo  is  an  interesting  company 
positive	0.0001	0.0001	that  makes  only  super  premium  teas  . 
positive	0.125	0.4375	They  are  socially  responsible  , 
positive	0.0001	0.25	"based  in  Portland  ,  and  have  the  motto  ,  ""  The  Reincarnation  of  Tea  ""  . "
positive	0.125	0.25	Tazo  is  owned  by  Starbucks  . 
positive	0.125	0.21875	Their  web  site  is  fun  and  quirky  ,  with  a  Zen-type  focus  ,  definitely  worth  checking  out  . 
negative	0.125	0.3125	It  is  unclear  , 
negative	0.0001	0.25	though  ,  from  their  web  site  , 
negative	0.125	0.25	how  many  of  their  ingredients  are  organic  or  kosher  , 
negative	0.0001	0.25	"and  they  do  use  some  ""  natural  flavors  "" "
negative	0.0001	0.0001	in  their  teas 
positive	0.0001	0.0001	-- 
negative	0.3333333333333333	0.20833333333333331	this  wording  seems  a  little  vague  and  unnecessary  for  a  super  premium  tea  . 
negative	0.0001	0.25	"China  Green  Tips  has  none  of  these  ""  natural  flavors  "" "
negative	0.0001	0.375	and  it  shows  in  the  quality  and  cleanliness  of  the  tea  experience  . 
positive	0.0001	0.0001	On  the  paper  tea  packet  , 
positive	0.0001	0.0001	Tazo  writes  , 
positive	0.5345	0.4655	"a  traditional  Chinese  green  tea  with  a  delicate  fresh  taste  and  a  light  green  liquor  .  "" "
positive	0.125	0.25	This  is  the  perfect  way  to  describe  this  tea  ! 
positive	0.0001	0.25	"On  their  web  site  ,  Tazo  describes  the  flavor  profile  of  China  Green  Tips  as  ""  grassy  ,  vegetative  ,  sweet  ,  ricey  ""  . "
positive	0.0001	0.0001	"Tazo  describes  the  aroma  as  ""  vegetative  ,  popcorn  ""  . "
positive	0.25	0.5	I  would  rate  this  tea  ,  and  Tazo  in  general  ,  as  very  good  --  better  than  premium  teas  like  Stash  or  Celestial  Seasonings  -- 
negative	0.625	0.75	but  not  as  good  as  Numi  or  Aspen  . 
positive	0.125	0.25	Still  ,  this  tea  is  excellent  ,  so  I  'm  breaking  my  tradition  with  Tazo  teas 
positive	0.125	0.0001	and  giving  it  five  stars  . 
positive	0.0001	0.375	If  you  enjoy  super  premium  teas  , 
positive	0.125	0.25	and  are  stuck  with  Tazo  for  some  reason  ,  choose  China  Green  Tips 
positive	0.375	0.375	and  you  will  be  quite  satisfied  . 
positive	0.0001	0.375	I  ca  n't  honestly  say  that 
positive	0.625	0.0001	about  any  other  Tazo  tea  . 
negative	0.0001	0.0001	\*\*\*\* 
negative	0.0001	0.0001	I  must  write  quickly  , 
negative	0.125	0.0001	for  soon  ,  soon  ,  the  Milk  will  awake  within  me  again  . 
negative	0.0001	0.0001	And  it  will  know  , 
negative	0.3125	0.25	but  you  will  have  been  warned  . 
negative	0.0001	0.0001	The  Milk  will  punish  me  , 
negative	0.0001	0.0001	but  it  knows 
negative	0.0001	0.25	it  must  have  a  host  , 
negative	0.0001	0.0001	so  I  will  survive  - 
negative	0.375	0.375	tormented  and  trapped  within  myself  , 
negative	0.0001	0.0001	but  I  will  continue  to  exist  , 
negative	0.25	0.125	though  I  live  in  nightmare  now  . 
negative	0.0001	0.0001	Beware  ! 
negative	0.0001	0.0001	Beware  the  Milk  ! 
negative	0.0001	0.0001	For  the  Milk  lives  . 
positive	0.1875	0.1875	I  too  was  once  tempted  by  the  smooth  ,  sweet  creaminess  of  Tuscan  Milk  ,  1  Gallon  ,  128  Fl  Oz  . 
positive	0.25	0.125	I  too  read  the  odes 
positive	0.0001	0.25	written  to  its  greatness  , 
negative	0.625	0.0001	not  knowing 
negative	0.125	0.3125	that  the  Milk  was  forcing  it  's  hosts 
negative	0.0001	0.625	to  speak  of  the  goodness  of  the  Milk  that  the  Milk  might  spread  , 
negative	0.0001	0.25	that  it  might  acquire  new  hosts  in  which  to  live  , 
negative	0.0001	0.0001	and  to  spread  , 
negative	0.0001	0.0001	to  spread  , 
negative	0.0001	0.0001	to  spread  . 
negative	0.0001	0.375	Beware  the  sweet  seduction  of  the  Milk  ! 
positive	0.0001	0.0001	Ah  -  the  bittersweet  memories 
positive	0.0001	0.0001	of  that  first  gallon  . 
positive	0.0001	0.3333333333333333	How  smooth  ,  how  creamy  ,  how  exhilarating  ,  uplifting  ,  fulfilling  and  enlightening  ! 
positive	0.25	0.25	How  free  it  made  me  feel  ! 
negative	0.0001	0.0001	But  then  came  that  terrible  moment 
negative	0.0001	0.0001	when  in  my  home  town  supermarket  , 
negative	0.0001	0.0001	I  reached  for  a  gallon  of  store  brand  milk  , 
negative	0.75	0.0001	and  felt  the  pain  . 
negative	0.4375	0.0001	Oh  ,  the  pain  the  Milk  can  give  ! 
negative	0.375	0.3125	Equal  in  intensity  to  the  first  joy  that  the  Milk  can  give  ,  but  pain  ! 
negative	0.75	0.0001	Terrible  pain  ! 
negative	0.4375	0.25	Words  alone  can  not  describe  it  ! 
negative	0.0001	0.0001	And  now  , 
negative	0.5625	0.5	I  live  in  fear  of  the  Milk  ,  a  Slave  to  the  joy 
negative	0.75	0.0001	and  the  pain 
negative	0.125	0.0001	it  can  give  . 
negative	0.75	0.0001	Oh  ,  the  shame 
negative	0.25	0.125	I  feel 
negative	0.0001	0.0001	that  I  must  come  to  the  Milk  like  a  supplicant  , 
negative	0.0001	0.0001	begging  for  the  pleasure 
negative	0.125	0.0001	it  can  give  . 
negative	0.375	0.125	And  the  cowardice  that  I  feel  , 
negative	0.0001	0.0001	knowing 
negative	0.625	0.0001	that  I  can  not  face  the  pain  it  can  inflict  . 
negative	0.0001	0.0001	Beware  ! 
negative	0.375	0.25	Do  not  let  this  be  your  fate  ! 
negative	0.0001	0.0001	And  now  , 
negative	0.0001	0.0001	I  must  go  .  .  . 
negative	0.0001	0.0001	the  Milk  stirs  inside  me  , 
negative	0.25	0.3125	and  it  will  be  angry  . 
negative	0.0001	0.0001	But  perhaps  ,  perhaps  , 
negative	0.3333333333333333	0.1875	it  is  not  too  late  for  you  .  .  . 
positive	0.0001	0.25	I  `  ve  previously  had  subscription  cell  phone  services  with  a  variety  of  providers  , 
positive	0.0001	0.0001	but  found 
positive	0.25	0.0001	I  rarely  used  the  number  of  minutes 
positive	0.125	0.25	I  was  paying  for  . 
positive	0.0001	0.0001	A  prepaid  phone  service  seemed  like  the  way  to  go  , 
positive	0.125	0.75	and  STI  Mobile  sounded  like  a  good  alternative 
positive	0.125	0.25	because  the  price  was  competitive 
positive	0.0001	0.125	and  minutes  do  n't  expire  . 
positive	0.0001	0.0001	I  signed  up 
positive	0.0001	0.0001	and  shortly  after  received  my  Samsung  phone  . 
negative	0.5	0.125	It  arrived  ,  however  , 
negative	0.4375	0.25	defective  -  the  port  for  recharging  the  phone  was  damaged  . 
negative	0.0001	0.25	Per  the  STI  Mobile  web  site  , 
negative	0.0001	0.0001	I  contacted 
negative	0.0001	0.125	them  within  14  days  to  arrange  for  a  replacement  phone  . 
negative	0.375	0.0001	This  resulted  in  a  number  of  email  exchanges  with  customer  service  . 
negative	0.0001	0.0001	In  the  first  one  ,  the  rep  told  me 
negative	0.125	0.25	that  I  was  mistaken  , 
negative	0.4375	0.1875	and  must  have  been  sent  the  wrong  charger  . 
negative	0.3125	0.20833333333333331	No  offer  was  made  to  replace  the  charger  ,  strangely  , 
negative	0.125	0.25	which  was  included  as  part  of  the  package  deal  . 
negative	0.0001	0.0001	After  additional  emails 
negative	0.0001	0.0001	where  I  reassured  her 
negative	0.0001	0.1875	that  I  did  in  fact  have  the  right  charger 
negative	0.0001	0.0001	-LRB-  I  took  the  phone  in  to  a  local  merchant  , 
negative	0.0001	0.125	who  showed  me  the  charger 
negative	0.125	0.25	I  was  shipped 
negative	0.0001	0.0001	worked  with  an  identical  model  phone  - 
negative	0.125	0.25	it  was  the  port  on  the  shipped  phone 
negative	0.125	0.25	that  was  defective  -RRB-  . 
negative	0.625	0.0001	At  this  point  ,  the  rep  apologized  and  told  me 
