negative	0.5	0.0001	I  'm  afraid 
negative	0.2916666666666667	0.25	some  of  the  blame  needs  to  be  laid  at  the  choice  of  processor  . 
positive	0.0001	0.0001	Software  Pro  's 
negative	0.625	0.0001	-  Not  many 
negative	0.5	0.625	that  really  come  to  mind  . 
negative	0.0001	0.0001	Software  Con  's 
negative	0.125	0.125	-LRB-  I  hope 
negative	0.125	0.0001	you  `  re  sitting  comfortably  -RRB- 
negative	0.0001	0.0001	- 
negative	0.125	0.25	When  a  call  is  on  call 
negative	0.16666666666666666	0.0001	waiting  the  phone  fails  to  give  an  option  to  the  user  to  select  which  call  to  take  and 
negative	0.0001	0.25	which  call  to  put  on  hold  or  drop\/ignore  . 
negative	0.0001	0.0001	On  the  occasions 
negative	0.625	0.25	this  problem  has  occurred  with  me  the  call 
negative	0.1875	0.25	that  is  dropped\/kept  appears  random  with  a  preference  to  switch  to  the  incoming  call  no  matter 
negative	0.125	0.25	what  is  depressed  . 
negative	0.4583333333333333	0.25	The  other  call  is  dropped  and  not  put  on  hold  . 
negative	0.0001	0.0001	- 
negative	0.125	0.25	When  a  call  is  incoming 
negative	0.125	0.25	and  the  keyboard  is  locked  , 
negative	0.125	0.25	if  the  user  depresses  the  green  phone  key  the  call  is  dropped  . 
negative	0.125	0.4375	This  is  extremely  counter  intuitive  . 
negative	0.2916666666666667	0.21875	"If  the  user  presses  anything  other  than  the  ""  answer  ""  key  the  call  is  dropped  and  sometimes  the  call  has  been  dropped  even "
negative	0.125	0.25	"when  I  have  depressed  the  ""  answer  ""  key  . "
negative	0.25	0.375	-  The  contacts  database  is  extremely  rudimentary  with  a  very  limited  number  of  views  and  filters 
negative	0.125	0.25	that  can  be  used  . 
negative	0.75	0.25	Even  worse  ,  upon  selection  ,  the  contacts  database  takes  between  5  and  8  seconds 
negative	0.0001	0.0001	to  open  . 
negative	0.0001	0.0001	Now  , 
negative	0.125	0.28125	I  have  what  some  would  call  a  large  database  of  contacts  , 
negative	0.0001	0.125	but  considering 
negative	0.34375	0.625	that  the  Palm  OS  version  responded  immediately  with  a  far  more  sophisticated  use  model  this  excuse  does  not  wash  . 
negative	0.75	0.0001	It  's  simply  a  poorly  architected  database  . 
negative	0.125	0.3333333333333333	-  The  user  interface  for  entering  a  new  contact  is  rudimentary 
negative	0.125	0.25	-LRB-  as  are  all  dialog  windows  on  this  device  .  -RRB- 
negative	0.1875	0.3125	-  One  of  the  most  annoying  aspects  of  this  device  is  the  alarm  clock  . 
negative	0.125	0.25	The  user  interface  looks  like  it  was  written  in  10  minutes 
negative	0.3333333333333333	0.4375	and  was  clearly  not  verified  for  correctness  . 
negative	0.25	0.20833333333333331	The  digital  watch  I  had  in  1982  had  the  same  degree  of  sophistication 
negative	0.0001	0.0001	but  with  a  more  intuitive  use  model 
negative	0.125	0.4375	and  was  more  thoroughly  debugged  . 
negative	0.1875	0.25	First  of  all  ,  the  user  only  gets  to  select  a  time  and  if  the  alarm  is  on  or  off  . 
negative	0.0001	0.0001	From  the  interface 
negative	0.3125	0.375	you  would  assume  you  could  only  set  a  single  alarm  .  .  . 
negative	0.125	0.375	if  only  it  were  that  obvious  . 
negative	0.125	0.4166666666666667	The  best  way  to  explain  this  buggy  piece  of  software  is  with  an  example  : 
negative	0.25	0.375	I  set  the  alarm  for  6am  ; 
negative	0.25	0.375	the  next  day  the  alarm  goes  off  at  6am  . 
negative	0.25	0.375	That  day  I  set  the  alarm  for  7am  - 
negative	0.25	0.375	the  following  day  the  alarm  goes  off  at  6am  and  7am  . 
negative	0.25	0.25	The  next  day  I  set  the  alarm  for  7:30  am  and  you  guessed  it  , 
negative	0.25	0.4375	the  alarm  now  goes  off  three  times  . 
negative	0.125	0.375	The  best  that  I  `  ve  been  able  to  deduce 
negative	0.0001	0.25	-LRB-  of  course  ,  this  type  of  behavior 
negative	0.375	0.1875	is  not  documented  in  the  user  manual 
negative	0.0001	0.0001	that  comes  with  the  device  -RRB- 
negative	0.125	0.3333333333333333	"is  that  the  user  has  to  actively  select  ""  off  ""  for  the  current  setting "
negative	0.0001	0.375	"before  setting  ""  on  ""  for  the  new  time  . "
negative	0.175	0.296875	But  there  is  no  indication  of  what  alarms  are  set  ,  so  after  a  while  or  a  particularly  busy  week  you  can  loose  track  of  what  's  set  and  what  is  n't  .  .  .  the  only  way  to  clear  all  of  the  alarms 
negative	0.3333333333333333	0.25	that  have  been  set  is  a  hard  re-boot  . 
negative	0.125	0.3125	-  The  calculator  is  a  joke  . 
negative	0.125	0.25	If  this  took  an  engineer  10  minutes  to  write  they  should  be  fired  . 
negative	0.0001	0.625	A  calculator  watch  in  the  '  80  's  had  more  sophisticated  features  . 
negative	0.375	0.25	The  user  interface  is  so  bad 
negative	0.75	0.0001	it  's  hard  to  describe  it  in  words  . 
negative	0.625	0.5	-  Microsoft  truly  does  not  understand 
negative	0.0001	0.125	how  a  user  would  like  to  use  the  device 
negative	0.25	0.0001	and  instead  insists  on  using  the  same  usage  model 
negative	0.625	0.0001	that  they  `  ve  inflicted  upon  us  since  Windows  95  . 
negative	0.125	0.25	Most  features  or  function  have  to  be  navigated  through  the  Start  menu  button  . 
negative	0.125	0.25	Applications  are  nested  and  features  are  hidden  behind  several  annoying  menu  selections  . 
negative	0.125	0.1875	Some  features  are  simply  hard  to  find  , 
negative	0.0001	0.625	but  should  it  really  take  so  many  menu  selections 
negative	0.0001	0.0001	to  find  common  tools  or  applications  ? 
negative	0.16666666666666666	0.2916666666666667	-  The  use  of  alarms  or  reminders  is  ambiguous  - 
negative	0.0001	0.0001	"to  put  the  device  in  ""  Silent  ""  mode  , "
negative	0.25	0.375	but  leave  alarms  on 
negative	0.1875	0.2916666666666667	because  you  want  to  sleep  and  only  want  your  alarm  to  wake 
negative	0.0001	0.0001	you 
negative	0.0001	0.0001	up  ,  for  example  , 
negative	0.625	0.0001	does  not  work  . 
negative	0.3125	0.3125	Calendar  reminders  will  be  active 
negative	0.1875	0.3125	as  they  are  assigned  the  alarm  property  instead  of  their  own  or  the  notification  property  . 
negative	0.125	0.25	The  only  way  around  this  is  to  cancel  reminders  for  all  day  events  .  .  . 
negative	0.125	0.5	otherwise 
negative	0.25	0.25	you  get  an  alarm  at  midnight  . 
negative	0.0001	0.0001	-  So  , 
negative	0.0001	0.0001	on  my  Nokia  phone  a  thousand  years  ago  , 
negative	0.375	0.25	when  I  went  to  Europe  my  phone  would  have  a  simple  selection  for  the  new  frequency 
negative	0.25	0.25	I  needed 
negative	0.0001	0.0001	once  landed  . 
negative	0.0001	0.375	The  phone  would  then  automatically  connect  to  the  provider  available  . 
positive	0.125	0.375	It  was  n't  completely  automatic  , 
negative	0.25	0.1875	but  the  user  interaction  was  simple  and  intuitive  . 
negative	0.625	0.375	Not  with  the  Dash  . 
negative	0.5	0.25	First  of  all  T-Mobile  does  n't  help  by  keeping  a  radio  button  on  your  online  account  that  you  have  to  select  to  enable  international  roaming  . 
negative	0.125	0.3125	The  feature  is  free 
negative	0.625	0.0001	so  why  not  add  a  selection  anyway  ? 
negative	0.0001	0.0001	All  you  know 
negative	0.1875	0.16666666666666666	when  you  get  to  your  destination  is  that  your  phone  wo  n't  connect  to  the  local  network  no  matter 
negative	0.0001	0.0001	what  you  do  . 
negative	0.0001	0.0001	Now  , 
negative	0.375	0.0001	assuming 
negative	0.0001	0.0001	that  you  worked  this  out  , 
negative	0.2916666666666667	0.3333333333333333	you  are  now  faced  with  the  challenge  of  actually  connecting  to  the  local  provider  's  network  . 
negative	0.125	0.25	On  my  Blackberry  this  was  automatic  , 
negative	0.0001	0.0001	but  of  course  with  Microsoft 
negative	0.375	0.25	there  are  selections  to  make  ,  searches  to  activate  and  various  other  contortions 
negative	0.1875	0.25	that  need  to  be  gone  through  before  you  connect  to  the  provider  of  choice  . 
negative	0.375	0.125	Assuming  that  you  get 
negative	0.0001	0.0001	connected  at  all  . 
negative	0.0001	0.0001	-  ActiveSync  : 
negative	0.375	0.25	This  is  the  most  annoying  piece  of  software  in  that  it  just  does  not  work  . 
negative	0.375	0.0001	Worse  still  , 
negative	0.4583333333333333	0.0001	when  it  does  not  work  it  gives  a  cryptic  error  message 
negative	0.4166666666666667	0.25	stating  that  an  error  has  occurred  and  some  data  will  be  lost  next  time  you  perform  synchronization  . 
negative	0.5416666666666666	0.0001	It  does  not  provide  you  with  a  fix  ,  a  hint  or  a  path  so  that  you  do  n't  lose  data  . 
negative	0.625	0.125	It  does  not  even  tell  you  the  data 
negative	0.3125	0.25	that  was  lost  . 
positive	0.0001	0.0001	So  , 
negative	0.0001	0.0001	I  'm  using  a  Microsoft  Mobile  OS  with  Microsoft  XP  and  Microsoft  Outlook 
negative	0.0001	0.1875	and  they  ca  n't  get  that  right  ? 
negative	0.0001	0.0001	-LRB-  OK  , 
negative	0.0001	0.1875	it  maybe  serves  me  right  for  signing  up  to  so  much  Microsoft  , 
negative	0.0001	0.0001	but  come  on  .  -RRB- 
negative	0.125	0.375	This  was  another  primary  purchasing  driver  for  me  . 
negative	0.1875	0.25	I  am  very  busy  and  want  to  have  my  schedule  up  to  date  between  my  PC  and  PDA  -  all  the  time  . 
negative	0.0001	0.0001	It  's  the  only  way  to  keep  organized  . 
negative	0.0001	0.0001	I  thought  that  with  the  same  provider  of  all  the  software 
negative	0.125	0.25	I  'd  be  OK  . 
negative	0.0001	0.0001	Also  , 
negative	0.125	0.25	as  this  feature  has  been  around  for  over  a  decade  from  Palm 
negative	0.0001	0.0001	and  perfected  by  Blackberry  .  .  . 
negative	0.4375	0.25	how  hard  can  it  be  ? 
negative	0.125	0.25	There  are  probably  annoying  nits  that  I  have  with  the  software  , 
negative	0.125	0.4375	but  those  are  the  major  ones  . 
negative	0.125	0.4375	And  they  are  major  . 
negative	0.125	0.20833333333333331	Considering  this  is  Windows  Mobile  5.0  what  on  earth  were  they 
negative	0.0001	0.0001	doing  for  1.0  ,  2.0  , 
negative	0.0001	0.0001	etc  .  ? 
negative	0.0001	0.0001	Service  Provider  Pro 
negative	0.125	0.25	-  T-Mobile  is  useful  to  me  for  traveling  in  Europe  . 
negative	0.0001	0.5625	They  have  much  better  coverage  over  there  than  in  the  US 
negative	0.0001	0.0001	-LRB- 
negative	0.0001	0.375	where  I  'm  actually  paying  -RRB-  . 
negative	0.125	0.25	-  Their  package  is  competitive  . 
negative	0.0001	0.0001	Service  Provider  Con  : 
negative	0.375	0.375	-  Coverage  is  not  good  enough  . 
negative	0.0001	0.0001	I  'm  in  San  Francisco 
negative	0.625	0.25	and  I  have  dead  spots  in  my  house  . 
negative	0.125	0.25	-  Their  back-end  connectivity  with  your  email  providers  is  terribly  buggy  . 
negative	0.0001	0.5	At  random  times 
negative	0.0001	0.125	you  will  get  cryptic  messages 
negative	0.0001	0.0001	saying 
negative	0.125	0.25	that  you  must  have  something  wrong  with  your  connection 
negative	0.125	0.25	and  emails  ca  n't  be  accessed  . 
negative	0.0001	0.0001	But  you  know 
negative	0.25	0.25	there  's  nothing 
negative	0.4375	0.125	wrong  with  your  connection 
negative	0.3125	0.25	because  you  `  ve  been  on  the  browser  . 
negative	0.0001	0.0001	Also  , 
negative	0.125	0.1875	there  was  a  whole  day 
negative	0.375	0.4375	that  emails  were  not  accessible  . 
negative	0.0001	0.125	Because  of  the  many  issues 
negative	0.0001	0.0001	that  I  'd 
negative	0.0001	0.25	had  with  email 
negative	0.0001	0.125	set  up 
negative	0.125	0.0001	and  maintaining  a  connection 
negative	0.0001	0.25	I  went  through  various  debug  routines 
negative	0.125	0.3125	wondering  what  had  failed  . 
negative	0.0001	0.1875	When  I  finally  called  technical  support 
negative	0.0001	0.0001	they  told  me 
negative	0.3333333333333333	0.25	that  their  service  was  down  -  no  apology  ,  no  notification  ,  no  nothing  . 
negative	0.875	0.25	Certainly  no  minutes  to  make  up  for  the  inconvenience  . 
negative	0.0001	0.0001	-LRB-  So  , 
negative	0.0001	0.1875	why  did  n't  I  call  technical  support  earlier  ? 
negative	0.0001	0.25	read  below  .  .  .  -RRB- 
negative	0.125	0.1875	-  Their  technical  support  structure  is  terrible  . 
negative	0.0001	0.1875	"I  have  collectively  wasted  over  12  hours  of  my  life  on  their  ""  help  ""  line  . "
negative	0.3333333333333333	0.125	I  'm  not  going  to  go  into  details  as  it  would  just  take  too  long  . 
negative	0.125	0.0001	Bottom  line  , 
negative	0.625	0.1875	if  you  have  a  problem  with  your  phone  say 
negative	0.0001	0.0001	"""  Dash  ""  at  the  prompt "
negative	0.0001	0.0001	and 
negative	0.0001	0.0001	then  ask  for  Tier  Three  Data  support  . 
negative	0.0001	0.125	Everything  you  get 
negative	0.125	0.1875	before  that  is  a  waste  of  your  time  as  the  technicians 
negative	0.5	0.1875	you  `  ll  encounter  have  inadequate  training  . 
negative	0.1875	0.25	If  you  are  then  put  on  hold  and  are  given  another  number 
negative	0.0001	0.0001	to  dial  -  DO  NOT  DO  IT  - 
negative	0.0001	0.0001	This  cycles 
negative	0.0001	0.375	you  back  around  to  Tier  Two  Data  Support 
negative	0.0001	0.25	and  you  have  to  go  back  to  the  back  of  the  line  for  someone 
negative	0.0001	0.375	that  understands  the  device  . 
negative	0.0001	0.0001	So  ,  should  you  buy 
negative	0.0001	0.0001	it  ? 
negative	0.0001	0.0001	Wait  until  Windows  Mobile  6.0  comes  out  at  least  . 
negative	0.0001	0.0001	Maybe  another  provider  will  pick  up  the  device  by  that  time  . 
negative	0.125	0.3125	Then  see  what  else  is  available 
positive	0.125	0.0001	I  'm  a  long-running  Virgin  customer  , 
positive	0.125	0.0001	but  additionally  I  work  as  a  developer  in  the  mobile  industry  ,  and  so  I  `  ve  had  experience 
positive	0.25	0.0001	using  literally  scores  of  handsets  from  every  imaginable  carrier 
positive	0.0001	0.0001	-LRB-  including  non-US  -RRB-  . 
positive	0.125	0.0001	Previous  Virgin  phones  I  `  ve  used  include  the  Vox  8610 
positive	0.0001	0.0001	and  Kyocera  2255  . 
positive	0.125	0.0001	My  8610  still  works  , 
positive	0.125	0.0001	but  it  's  a  bit  bulky  and  heavy  for  my  tastes 
positive	0.0001	0.0001	and  I  decided 
positive	0.0001	0.5	to  upgrade  . 
positive	0.0001	0.0001	Let  's  start  with  the  positives  : 
positive	0.0001	0.0001	-  Very  compact  design  . 
positive	0.1875	0.3125	This  is  probably  the  cheapest  phone  of  its  size\/capabilities  available  anywhere  . 
positive	0.125	0.25	It  is  so  thin 
positive	0.0001	0.0001	that 
positive	0.0001	0.0001	when  I  put  it  in  the  same  pocket  as  my  wallet  , 
positive	0.0001	0.25	I  sometimes  forget 
positive	0.0001	0.0001	it  's  there  . 
positive	0.0001	0.0001	-  For  the  cost  , 
positive	0.1875	0.3333333333333333	it  is  pretty  decent  in  terms  of  features  . 
positive	0.0001	0.375	128x128  screen  with  fullscreen  graphic  support  ,  10  MB  for  downloads 
positive	0.125	0.375	-LRB-  32  total  -RRB-  ,  speakerphone  ,  web  capability  ,  comparable  performance 
positive	0.0001	0.0001	to  most  Nokia  series  40  devices  . 
positive	0.0001	0.0001	Very  long  battery  life  , 
positive	0.0001	0.0001	and  fast 
positive	0.0001	0.0001	charging  . 
positive	0.0001	0.0001	For  those 
positive	0.0001	0.25	that  have  had  trouble  with  the  battery 
positive	0.0001	0.0001	I  suggest 
positive	0.0001	0.0001	you  try  turning  off  the  backlight  . 
positive	0.125	0.3125	It  might  have  .  .  .  interesting  .  .  .  effects  . 
positive	0.0001	0.0001	-  Uses  the  Sprint  network  . 
positive	0.1875	0.2916666666666667	I  `  ve  found  this  to  be  very  reliable  in  my  area  , 
positive	0.125	0.3125	and  signal  quality  is  excellent  both  in  and  outdoors  . 
positive	0.125	0.4583333333333333	-  Call  quality  is  good  . 
positive	0.0001	0.5	Comparable  to  the  8610  as  far  as  I  can  tell  , 
positive	0.125	0.5	which  was  also  good 
positive	0.375	0.375	-LRB-  my  old  Kyocera  ,  on  the  other  hand  ,  was  garbage  -RRB-  . 
positive	0.375	0.3125	-  UI  has  a  solid  ,  standard  design  . 
positive	0.0001	0.0001	Predictive  text  included  for  messaging  . 
negative	0.125	0.25	The  phone  's  graphics  are  a  bit  odd  , 
positive	0.625	0.0001	but  not  necessarily  in  a  bad  ways  . 
positive	0.0001	0.0001	-  Durable  . 
positive	0.0001	0.0001	UTStarcom  knows 
positive	0.0001	0.0001	how  to  build  to  last  . 
positive	0.125	0.25	This  handset  is  no  exception  . 
positive	0.0001	0.4375	-  Good  library  of  games  ,  ringtones  ,  and  graphics  available  . 
positive	0.0001	0.25	Now  I  actually  have  something  to  spend  all  that  balance  on  .  .  . 
positive	0.1875	0.25	-  Virgin  is  a  very  low  cost  provider  . 
negative	0.25	0.5	It  's  no  good  if  you  want  video  on  demand  ,  3G  ,  or  whatnot  . 
positive	0.0001	0.0001	But  for  just  making  calls\/texting  now  and  then  , 
positive	0.0001	0.125	you  simply  ca  n't  beat  $  20\/3  months  . 
positive	0.0001	0.3125	No  annual  contract  as  well  , 
positive	0.125	0.4375	which  is  a  huge  plus 
positive	0.25	0.34375	-LRB-  as  many  who  `  ve  had  one  know  all  too  well  -RRB-  . 
negative	0.0001	0.125	On  the  downside  : 
negative	0.20833333333333331	0.25	-  Keys  are  a  bit  small  . 
negative	0.125	0.1875	This  is  typical  of  ultra-thin  handsets  . 
negative	0.125	0.3125	They  are  a  bit  stiff  as  well  , 
positive	0.375	0.5	which  is  good  and  bad 
positive	0.0001	0.75	-LRB-  good 
positive	0.625	0.1875	because  you  wo  n't  accidentally  press  them  as  easily  ,  bad 
negative	0.4375	0.25	because  typing  is  more  of  a  pain  -RRB-  . 
positive	0.25	0.25	-  Virgin  's  web  browser  is  lame  . 
positive	0.0001	0.25	Their  web  service  costs  extra  , 
positive	0.625	0.1875	and  it  has  problems  viewing  many  page  formats 
positive	0.0001	0.0001	-LRB-  says  '  network  gremlins  ' 
positive	0.0001	0.0001	when  you  try  .  .  . 
positive	0.0001	0.0001	cute  -RRB-  . 
positive	0.0001	0.0001	You  can  browse  basic  html  , 
positive	0.0001	0.75	and  that  's  about  it  -  good  luck  reading  e-mail  with  it  . 
negative	0.0001	0.0001	-  No  bluetooth  built-in  , 
negative	0.16666666666666666	0.25	though  this  is  to  be  expected  . 
negative	0.1875	0.25	-  No  camera  either  ,  also  to  be  expected  . 
positive	0.125	0.4583333333333333	This  can  actually  be  a  good  thing  , 
positive	0.125	0.25	since  camera  phones  are  off-limits 
positive	0.25	0.25	in  more  areas  than  you  might  expect  . 
positive	0.125	0.0001	Bottom  line  : 
positive	0.125	0.25	this  handset  is  great  for  the  price  . 
negative	0.125	0.25	There  are  flaws  with  it  ,  as  with  any  phone  , 
positive	0.0001	0.625	but  the  pluses  outweigh  the  minuses  . 
positive	0.4375	0.0001	I  `  ve  seen  many  reviewers  complain  about  both  Virgin  and  the  phone  , 
positive	0.625	0.0001	but  in  my  professional  opinion 
positive	0.375	0.25	-LRB-  and  it  is  an  expert  opinion  -RRB- 
positive	0.25	0.25	these  people  need 
positive	0.0001	0.375	to  realize 
positive	0.0001	0.125	that  you  get 
positive	0.0001	0.0001	what  you  pay  for  . 
positive	0.125	0.25	This  is  n't  a  $  200  Samsung  T519  , 
positive	0.625	0.25	and  you  `  re  not  paying  $  60  a  month  for  service  on  a  2  year  contract  . 
positive	0.125	0.1875	Considering  the  costs  ,  the  Slice  is  an  great  handset  with  excellent  service  , 
positive	0.125	0.25	and  that  is  that 
positive	0.2916666666666667	0.40625	When  I  adopted  a  cat  a  couple  of  weeks  ago  ,  two  of  my  good  friends  highly  recommended  Fresh  Step  Premium  Clay  Cat  Litter  . 
positive	0.0001	0.0001	Here  's  why  -- 
positive	0.375	0.2916666666666667	This  Fresh  Step  Premium  Clay  Cat  Litter  is  excellent  for  your  favorite  kitty  's  litter  box  . 
positive	0.1875	0.4166666666666667	The  company  states  that  it  is  very  good  at  absorbing  odors 
negative	0.0001	0.0001	-- 
positive	0.0001	0.0001	and  ,  by  golly  , 
positive	0.0001	0.5	it  's  TRUE  ! 
positive	0.375	0.21875	The  odors  are  minimal  at  the  very  most  and  it  is  quite  comfortable  even  for  my  rather  sensitive  cat  . 
positive	0.0001	0.0001	Moreover  , 
positive	0.0001	0.375	I  really  like  how  the  litter  has  the  capacity  to  absorb  and  prevent  odor 
positive	0.0001	0.125	causing  bacteria  in  the  litter 
positive	0.0001	0.125	before  my  cat  even  uses  his  litter  box  . 
positive	0.0001	0.0001	That  's  a  plus  for  any  cat  lover  ! 
positive	0.625	0.1875	If  you  have  more  than  one  cat  the  manufacturer  does  recommend  ,  not  surprisingly  , 
positive	0.0001	0.0001	that  you  use  more  cat  litter  in  the  box  . 
negative	0.125	0.5	Otherwise  , 
positive	0.0001	0.25	if  you  have  just  one  cat  ,  two  or  three  inches  worth  of  this  cat  litter 
positive	0.125	0.0001	spread  about  evenly  throughout  the  empty  litter  box  will  do  fine  . 
positive	0.0001	0.0001	You  should  change  the  entire  litter  box  once  a  week  on  average  . 
positive	0.5	0.0001	-LRB-  I  change  mine  about  twice  a  week  just  for  my  cat  's  comfort  .  -RRB- 
positive	0.0001	0.4375	It  's  also  a  good  idea 
positive	0.0001	0.25	"to  scoop  out  any  ""  kitty  remains  "" "
positive	0.625	0.0001	every  other  day  or  so  . 
positive	0.325	0.25	"Be  very  certain  NOT  to  flush  any  ""  kitty  presents  "" "
positive	0.5	0.0001	down  the  toilet  as  the  manufacturer  warns  against  this  . 
positive	0.0001	0.0001	I  suppose  it  could  clog  toilet  pipes  . 
positive	0.0001	0.0001	Moreover  , 
positive	0.25	0.0001	as  you  may  suspect  , 
positive	0.0001	0.25	"any  ""  kitty  leftovers  "" "
positive	0.0001	0.25	could  have  some  nasty  germs 
positive	0.0001	0.4375	that  we  do  n't  want  so  wash  your  hands  really 
positive	0.125	0.1875	"carefully  after  you  clean  the  box  or  even  after  you  just  remove  any  ""  kitty  presents  "" "
positive	0.0001	0.0001	with  a  scooper  . 
positive	0.125	0.375	The  fact  that  this  is  clay  litter  helps 
positive	0.25	0.25	because  you  can  use  a  very  inexpensive  litter  scooper 
positive	0.375	0.2916666666666667	"to  remove  any  ""  kitty  presents  ,  ""  thus  reducing  the  number  the  times "
positive	0.25	0.25	you  need 
positive	0.0001	0.25	to  change  the  entire  kitty  litter  box  . 
positive	0.5	0.125	Nevertheless  , 
positive	0.125	0.0001	I  recommend 
positive	0.0001	0.0001	changing  the  entire  litter  box  at  least  once  a  week  . 
positive	0.0001	0.0001	Place  the  contents  of  the  used  litter  box  into  a  trash  bag 
positive	0.625	0.0001	and  discard  as  you  would  any  other  garbage  . 
positive	0.0001	0.0001	In  short  , 
positive	0.125	0.25	this  is  a  great  cat  litter  product  at  a  great  price  . 
positive	0.0001	0.0001	The  contents  of  the  bag  last  a  long  time  , 
positive	0.0001	0.0001	especially  if  ,  like  me  , 
positive	0.0001	0.25	you  have  only  one  cat  . 
positive	0.0001	0.0001	The  manufacturer  also  offers  customers 
positive	0.625	0.0001	-LRB-  us  ,  not  the  cats  -RRB- 
positive	0.0001	0.0001	"an  ""  awards  ""  program  with  points  that  you  can  accumulate  in  your  ""  account  "" "
positive	0.0001	0.0001	with  the  company  on  the  company  Internet  website  . 
positive	0.0001	0.75	A  nice  plus  ! 
positive	0.0001	0.0001	OK  , 
positive	0.625	0.375	Fresh  Step  -- 
positive	0.0001	0.0001	I  thank  you  ; 
positive	0.0001	0.0001	my  father  and  mother  thank  you  ; 
positive	0.0001	0.0001	and  , 
positive	0.0001	0.0001	most  importantly  , 
positive	0.0001	0.0001	my  CAT  says  THANK  YOU  !  !  ! 
positive	0.0001	0.125	SMILES 
positive	0.0001	0.0001	I  `  ve  own  my  X3  for  about  2  years  now 
positive	0.0001	0.0001	and  overall  , 
positive	0.20833333333333331	0.25	it  has  been  used  to  make  one  double  espresso  daily  . 
positive	0.0001	0.0001	So 
negative	0.0001	0.0001	when  it  stopped  working  a  month  ago  , 
negative	0.125	0.25	I  was  heartbroken  . 
