6_cell_neg_52	and  said 	0.0001	0.0001
6_cell_neg_53	that  the  computer  was  down 	0.125	0.25
6_cell_neg_54	and  she  could  n't  handle  my  order  -  that  I  would  have  to  call  back  . 	0.0001	0.25
6_cell_neg_55	I  called  back  ,  had  to  work  my  way 	0.0001	0.25
6_cell_neg_56	thru  the  answering  system 	0.0001	0.0001
6_cell_neg_57	and  got  thru  to  RMA  and  a  fellow 	0.0001	0.125
6_cell_neg_58	named  Mike  . 	0.0001	0.25
6_cell_neg_59	Mike  explained 	0.0001	0.25
6_cell_neg_60	that  they  could  n't  send  a  charger 	0.0001	0.125
6_cell_neg_61	-LRB-  none  in  stock  -RRB- 	0.0001	0.0001
6_cell_neg_62	and  that  I  would  have  to  send  the  entire  phone  back  - 	0.0001	0.25
6_cell_neg_63	which  is  what  I  am  now  doing  - 	0.125	0.25
6_cell_neg_64	60  +  minutes  after  the  initial  call  . 	0.0001	0.0001
6_cell_neg_65	I  have  to  say 	0.0001	0.25
6_cell_neg_66	that  my  interactions  with  virgin  mobile  so  far  has  not  been  positive  . 	0.2916666666666667	0.375
6_cell_neg_67	They  customer  service  staff  is  obviously  poorly  trained  and  not  empowered  to  make  decisions  . 	0.5	0.375
6_cell_neg_68	The  interfaces  with  support  are  youth 	0.125	0.25
6_cell_neg_69	geared  -  not  a  bad  thing  except  when  it  is  at  the  expense  of  treating  adults  courteously  and  professionally  . 	0.4583333333333333	0.1875
6_cell_neg_70	I  am 	0.125	0.25
6_cell_neg_71	sending  the  phone  back  for  a  refund 	0.0001	0.0001
6_cell_neg_72	and  re-considering  the  provider  for  pay-as-you-go  service  . 	0.0001	0.0001
6_cell_neg_73	01/26/2007  . 	0.0001	0.0001
14_cell_pos_1	I  got  this  phone  2  weeks  back  although  I  have  seen  this  with  my  cousin  in  Singapore  quite  sometime  back  . 	0.625	0.1875
14_cell_pos_2	Just  right  off  the  box  ,  the  phone  is  quite  impressive  . 	0.375	0.20833333333333334
14_cell_pos_3	Many  complain  about  the  response  time  -  yes  ,  this  phone  is  slow 	0.125	0.25
14_cell_pos_4	but  does  n't  bother  me 	0.375	0.0001
14_cell_pos_5	-  far  better  than  my  windows  machine  Overall  ,  very  good  phone 	0.25	0.625
14_cell_pos_6	for  what  it  offers  . 	0.0001	0.0001
14_cell_pos_7	Pros  : 	0.0001	0.0001
14_cell_pos_8	\*  This  phone  tops  in  ergonomics  ,  ease  of  use  ,  presentation  ,  features  ,  Bluetooth  ,  speakerphone  and  call  quality  . 	0.25	0.25
14_cell_pos_9	\*  Wi-fi  is  worth 	0.125	0.25
14_cell_pos_10	mentioning  separately  . 	0.0001	0.0001
14_cell_pos_11	It  is  simply  superb  . 	0.125	0.25
14_cell_pos_12	\*  Nokia  's  connection  manager  is  far  superior  than  anyone  else  in  the  market  . 	0.125	0.4375
14_cell_pos_13	It  handles  very 	0.25	0.25
14_cell_pos_14	efficiently  that  one  can  easily  choose  between  several  access  points 	0.0001	0.25
14_cell_pos_15	and  save  lots  of  money  . 	0.25	0.5
14_cell_pos_16	I  accidentally 	0.0001	0.125
14_cell_pos_17	downloaded  a  big  chunk  of  data 	0.125	0.25
14_cell_pos_18	and  going  to  pay  through  my  nose  next  month  ! 	0.0001	0.0001
14_cell_pos_19	\*  All  the  apps 	0.0001	0.0001
14_cell_pos_20	that 	0.0001	0.0001
14_cell_pos_21	come  with  this  phone  are  quite  good  . 	0.375	0.5
14_cell_pos_22	\*  BT  sync  with  my  apple  is  just  fine  with  iSync  . 	0.125	0.25
14_cell_pos_23	Also  I  transfer  music\/themes\/ringtones 	0.0001	0.0001
14_cell_pos_24	using  data  cable  from  my  Wintel  . 	0.0001	0.0001
14_cell_pos_25	"The  phone  automatically  toggles  to  ""  Mass  storage  ""  mode "	0.0001	0.375
14_cell_pos_26	when  it  is  connected  to  PC  , 	0.125	0.25
14_cell_pos_27	which  is  pretty  neat  . 	0.1875	0.1875
14_cell_pos_28	\*  I  have  n't  faced  any  such  problem  as  I  charge  my  gadgets  daily  . 	0.5	0.25
14_cell_pos_29	I  also  tried  leaving  it  uncharged 	0.0001	0.0001
14_cell_pos_30	and  it  comes  for  2-3  days  ,  good  enough  for  my  call  volumes  . 	0.0001	0.4375
14_cell_pos_31	\*  Symbian  browser  is  fast  and  stunning  . 	0.3125	0.25
14_cell_pos_32	Bookmarks  feature  is  neat  . 	0.125	0.25
14_cell_pos_33	Having  the  wi-fi  feature  helps  you  to  set  all  the  bookmarks 	0.0001	0.375
14_cell_pos_34	while  you  `  re  at  home 	0.0001	0.0001
14_cell_pos_35	and  then  use  it  wisely 	0.0001	0.375
14_cell_pos_36	while  you  are  away  . 	0.125	0.25
14_cell_pos_37	\*  Camera  quality  is  good  . 	0.125	0.4583333333333333
14_cell_pos_38	Dual  camera  is  just  a  great  idea  . 	0.125	0.1875
14_cell_pos_39	Camera  settings  are  similar  to  professional  cameras  -  very  very  impressive  ! 	0.21875	0.25
14_cell_pos_40	\*  Tried  the  video  mode 	0.0001	0.0001
14_cell_pos_41	and  came  fine  . 	0.125	0.0001
14_cell_pos_42	\*  Battery  life  , 	0.0001	0.0001
14_cell_pos_43	as  many  claim  , 	0.0001	0.125
14_cell_pos_44	seems  short  - 	0.0001	0.0001
14_cell_pos_45	but  I  charge  my  gadgets  daily  -  so  not  a  big  issue 	0.375	0.1875
14_cell_pos_46	\*  The  headset  that  comes  with  the  phone  is  really  good  . 	0.125	0.5416666666666666
14_cell_pos_47	\*  Tonnes  of  themes  , 	0.0001	0.0001
14_cell_pos_48	apps  etc  available  for  this  phone  .  .  . 	0.0001	0.375
14_cell_pos_49	Cons 	0.0001	0.0001
14_cell_pos_50	\*  My  first  biggest  problem  is  that  the  main  navigation  key  is  badly  designed  . 	0.28125	0.25
14_cell_pos_51	It  is  made  of  cheap  plastic  and  almost  8  out  of  10  times 	0.125	0.375
14_cell_pos_52	"I  ""  selected  "" "	0.0001	0.0001
14_cell_pos_53	an  option 	0.25	0.0001
14_cell_pos_54	when  I  was  actually  trying  to  navigate  to  left  . 	0.125	0.3125
14_cell_pos_55	It  is  SO  frustrating  . 	0.125	0.25
14_cell_pos_56	\*  My  second  biggest  problem  with  this  phone  is 	0.375	0.25
14_cell_pos_57	when  the  slider  is  on  , 	0.125	0.25
14_cell_pos_58	the  screen  light  does  not  come  up  . 	0.625	0.0001
14_cell_pos_59	So  you  wo  n't  know  -  even  in  the  day  - 	0.0001	0.125
14_cell_pos_60	"which  button  to  press  to  answer  the  question  ""  Unlock  phone  ?  "" "	0.25	0.125
14_cell_pos_61	- 	0.0001	0.0001
14_cell_pos_62	you  will  get  that 	0.0001	0.125
14_cell_pos_63	by  practice 	0.125	0.25
14_cell_pos_64	but  it  is  truly  a  pain  . 	0.4375	0.4375
14_cell_pos_65	\*  The  process  of  taking  a  picture  sucks  . 	0.0001	0.0001
14_cell_pos_66	The  picture  what  you  see  on  the  screen 	0.0001	0.0001
14_cell_pos_67	when  you  hear  the  shutter  sound  is  NOT  what  you  get  . 	0.375	0.1875
14_cell_pos_68	There  is  a  serious  lag  between  the  shutter  click  and  the  final  image  . 	0.125	0.1875
14_cell_pos_69	I  sincerely  hope  if  there  would  be  some  s\/w  patch  for  this  . 	0.125	0.1875
14_cell_pos_70	I  am  anyway  not  a  big  fan  of  phone  cameras  -  with  an  exception  of  Sony  Ericsson  W810i  . 	0.2916666666666667	0.25
14_cell_pos_71	That  is  one  far  superior  camera  quality 	0.125	0.4166666666666667
14_cell_pos_72	I  saw  so  far  . 	0.0001	0.0001
14_cell_pos_73	\*  Slider  lock  and  unlock  feature  is  good  and  bad  . 	0.375	0.5
14_cell_pos_74	I  am 	0.125	0.25
14_cell_pos_75	putting  this  on  the  bad  section  as  even  if  the  slider  opens  in  your  pocket  , 	0.625	0.125
14_cell_pos_76	the  phone  could  turn  on 	0.0001	0.0001
14_cell_pos_77	and  end  up  with  accidental  redialing  . 	0.0001	0.0001
14_cell_pos_78	So  you  would  need  a  small  app 	0.3125	0.25
14_cell_pos_79	to  do  the  locking  properly  . 	0.0001	0.25
14_cell_pos_80	Overall  -  good  phone  . 	0.0001	0.75
14_cell_pos_81	At  this  point  ,  Nokia  has  better  phones  like  N95  etc  -  of  course  very  expensive  . 	0.25	0.46875
6_kitchen_pos_1	Using  a  Chemex  requires  water  to  be  heated  in  a  tea  kettle  prior  to  brewing  , 	0.1875	0.25
6_kitchen_pos_2	and  it  requires  a  finer  ground  than  what  auto-drip  machines  ask  for  . 	0.25	0.25
6_kitchen_pos_3	After  the  water  is  brought  to  a  boil  , 	0.4375	0.25
6_kitchen_pos_4	it  's  important  to  wait  for  it  to  cool  just  slightly 	0.0001	0.875
6_kitchen_pos_5	-LRB-  about  30  seconds  -RRB- 	0.0001	0.0001
6_kitchen_pos_6	and 	0.0001	0.0001
6_kitchen_pos_7	then 	0.0001	0.0001
6_kitchen_pos_8	you  need 	0.25	0.25
6_kitchen_pos_9	to  wet  the  grounds  in  the  filter  ,  wait  for  them  to  drain  , 	0.0001	0.0001
6_kitchen_pos_10	and  then  fill  the  pot  with  water  . 	0.0001	0.0001
6_kitchen_pos_11	Want  more  than  a  single  cup  of  coffee  ? 	0.25	0.0001
6_kitchen_pos_12	You  wait  for  your  first  pour  to  brew  , 	0.0001	0.0001
6_kitchen_pos_13	and  then  fill  the  filter  again  . 	0.0001	0.0001
6_kitchen_pos_14	Some  advantages  over  other  forms  of  coffee  brewing  : 	0.625	0.625
6_kitchen_pos_15	1  .  Taste  : 	0.0001	0.0001
6_kitchen_pos_16	I  do  n't  know 	0.0001	0.0001
6_kitchen_pos_17	how  it  does  it  , 	0.0001	0.0001
6_kitchen_pos_18	but  the  filter  does  keep  your  coffee  from  being  bitter  . 	0.125	0.25
6_kitchen_pos_19	2  .  Cleanability  : 	0.0001	0.0001
6_kitchen_pos_20	Users  can  keep  all  necessary  components  clean 	0.375	0.5625
6_kitchen_pos_21	-LRB-  anyone 	0.0001	0.0001
6_kitchen_pos_22	who  's  brewed  water  and  vinegar  through  their  coffee  maker  to  kill  off  a  bitter  taste 	0.5	0.0001
6_kitchen_pos_23	that  was  n't  there 	0.125	0.25
6_kitchen_pos_24	when  you  bought 	0.0001	0.0001
6_kitchen_pos_25	it  understands  this  plight  -RRB-  . 	0.625	0.375
6_kitchen_pos_26	Oftentimes  ,  the  most  aggressive  criticism  of  the  Chemex  is  its  ponderousness 	0.375	0.3333333333333333
6_kitchen_pos_27	to  clean 	0.125	0.0001
6_kitchen_pos_28	because  it  's  not  possible  to  get  your  hand  into  the  reservoir  . 	0.625	0.375
6_kitchen_pos_29	Some  people  prefer 	0.0001	0.875
6_kitchen_pos_30	to  add  hot  water  and  soap  and  give  it  a  good  rinse  , 	0.125	0.75
6_kitchen_pos_31	which  is  fine  if  you  clean  the  moment 	0.125	0.25
6_kitchen_pos_32	you  empty  the  pot  , 	0.0001	0.0001
6_kitchen_pos_33	but  if  you  `  re  like  me 	0.0001	0.0001
6_kitchen_pos_34	and  you  let 	0.0001	0.0001
6_kitchen_pos_35	the  remaining  sip  or  two  sit 	0.0001	0.0001
6_kitchen_pos_36	until  a  nice  coffee  stain  is  on  the  glass  , 	0.4375	0.5625
6_kitchen_pos_37	then  you  need  some  good  '  ol  fashion  friction 	0.25	0.5
6_kitchen_pos_38	to  get 	0.0001	0.125
6_kitchen_pos_39	it  clean  . 	0.125	0.0001
6_kitchen_pos_40	The  best  thing  I  `  ve  found  : 	0.0001	0.75
6_kitchen_pos_41	a  baby  bottle  cleaner  . 	0.0001	0.0001
6_kitchen_pos_42	It  's  narrow  enough 	0.0001	0.125
6_kitchen_pos_43	to  get  into  the  reservoir 	0.0001	0.125
6_kitchen_pos_44	and  the  angle  can  be  adjusted  to  scrap  the  walls  ,  too  . 	0.1875	0.15625
6_kitchen_pos_45	Brilliant  ! 	0.0001	0.0001
6_kitchen_pos_46	3  .  Electricity  Free  : 	0.0001	0.0001
6_kitchen_pos_47	As  long  as  you  can  boil  water  , 	0.0001	0.0001
6_kitchen_pos_48	you  can  have  coffee  . 	0.0001	0.25
6_kitchen_pos_49	4  .  Mud\/Sludge  : 	0.0001	0.0001
6_kitchen_pos_50	French  press  and  stove-top 	0.0001	0.0001
6_kitchen_pos_51	espresso-style  brewing  always  leaves  a  thick  slime  at  the  bottom  of  an  otherwise  rich  cup  of  coffee  . 	0.1875	0.0001
6_kitchen_pos_52	Do  n't  get 	0.0001	0.125
6_kitchen_pos_53	me  wrong  : 	0.75	0.0001
6_kitchen_pos_54	I  think 	0.0001	0.0001
6_kitchen_pos_55	that  's  good 	0.0001	0.75
6_kitchen_pos_56	-LRB-  I  use  a  French  Press 	0.0001	0.0001
6_kitchen_pos_57	when  I  'm  in  the  mood  -RRB-  , 	0.0001	0.0001
6_kitchen_pos_58	but  the  cone  on  a  Chemex  does  n't  allow  that  at  all  . 	0.0001	0.0001
6_kitchen_pos_59	5  .  Style\/Size  : 	0.0001	0.0001
6_kitchen_pos_60	the  Chemex  coffee  pot  is  a  relic 	0.125	0.25
6_kitchen_pos_61	-LRB-  designed  in  the  40s  -RRB- 	0.0001	0.0001
6_kitchen_pos_62	and  the  wood  cuff  with  rawhide  tie  screams  simplicity  and  elegance 	0.25	0.5416666666666666
6_kitchen_pos_63	and  it  's  a  wonderful  ,  minimalist  sight  on  any  kitchen  counter 	0.0001	0.0001
6_kitchen_pos_64	-LRB-  and  unlike  electric  coffee  makers  ,  easy  to  move  if  you  need  the  space  -RRB-  . 	0.25	0.3333333333333333
6_kitchen_pos_65	Some  drawbacks  any  purchaser  should  consider  : 	0.125	0.25
6_kitchen_pos_66	1  .  Time  : 	0.0001	0.0001
6_kitchen_pos_67	it  does  take  5 	0.0001	0.0001
6_kitchen_pos_68	- 	0.0001	0.0001
6_kitchen_pos_69	10  minutes  of  labor 	0.0001	0.0001
6_kitchen_pos_70	to  get  the  morning  cup  of  coffee  . 	0.0001	0.125
6_kitchen_pos_71	2  .  Cones  : 	0.0001	0.0001
6_kitchen_pos_72	you  ca  n't  run  over  to  Wal-Mart 	0.0001	0.0001
6_kitchen_pos_73	when  you  use  the  last  filter  ; 	0.0001	0.0001
6_kitchen_pos_74	you  need 	0.25	0.25
6_kitchen_pos_75	to  find  a  specialty  store  or  go  online  , 	0.0001	0.25
6_kitchen_pos_76	which  means 	0.0001	0.0001
6_kitchen_pos_77	you  need 	0.25	0.25
6_kitchen_pos_78	to  plan  ahead  . 	0.0001	0.0001
6_kitchen_pos_79	3  .  Cold  Coffee  : 	0.125	0.0001
6_kitchen_pos_80	no  electric  hot  plate 	0.0001	0.125
6_kitchen_pos_81	-LRB-  thank  god  -RRB- 	0.0001	0.0001
6_kitchen_pos_82	means  coffee  not  poured  and  consumed  immediately  gets  cold  quickly  . 	0.5	0.125
6_kitchen_pos_83	You  can  buy  a  wire  guard  and  a  glass  lid  so  your  Chemex  can  be  warmed  on  the  stovetop  . 	0.125	0.25
6_kitchen_pos_84	I  think 	0.0001	0.0001
6_kitchen_pos_85	that  's  more  labor 	0.0001	0.0001
6_kitchen_pos_86	added  to  an  already  laborious  endeavor  . 	0.25	0.25
6_kitchen_pos_87	Just  have  a  warmed  thermos  ready 	0.125	0.25
6_kitchen_pos_88	and  use  that  to  store  any  unused  coffee  . 	0.0001	0.0001
6_kitchen_pos_89	4  .  Learning  Curve  : 	0.0001	0.0001
6_kitchen_pos_90	It  does  take  some  time  to  get  the  grind  right  ,  the  amount  right 	0.5	0.20833333333333334
6_kitchen_pos_91	and  the  water  level  right  to  find  a  cup 	0.25	0.25
6_kitchen_pos_92	which  caters  to  your  tongue  . 	0.0001	0.0001
6_kitchen_pos_93	5  . 	0.0001	0.0001
6_kitchen_pos_94	Cleanability  : 	0.0001	0.0001
6_kitchen_pos_95	I  know 	0.0001	0.0001
6_kitchen_pos_96	this  is  in  the  advantages  column  ,  as  well  , 	0.125	0.4166666666666667
6_kitchen_pos_97	but  it  's  worth 	0.0001	0.0001
6_kitchen_pos_98	mentioning 	0.0001	0.0001
6_kitchen_pos_99	that  a  lot  of  people  hate 	0.0001	0.0001
6_kitchen_pos_100	cleaning  these  things  . 	0.125	0.0001
6_kitchen_pos_101	To  submerge  it  does  mean  pulling  off  the  wood  cuff 	0.0001	0.0001
6_kitchen_pos_102	-LRB- 	0.0001	0.0001
6_kitchen_pos_103	which  is  a  small  pain  -RRB- 	0.4166666666666667	0.25
6_kitchen_pos_104	else 	0.0001	0.0001
6_kitchen_pos_105	it  will  get  nasty  over  time 	0.0001	0.125
10_kitchen_neg_1	I  am 	0.125	0.25
10_kitchen_neg_2	looking  for  a  remote  trainer  for  one  of  my  dogs  . 	0.25	0.0001
10_kitchen_neg_3	Amazon  's  listing  says 	0.0001	0.125
10_kitchen_neg_4	"this  Innotek  trainer  comes  with  a  ""  lifetime  warranty  .  "" "	0.25	0.0001
10_kitchen_neg_5	I  `  ve  read 	0.0001	0.25
10_kitchen_neg_6	that  batteries  can  be  an  issue  with  remote  training  collars  ,  so  I  decided  to  review  the  owner  's  manual 	0.125	0.16666666666666666
10_kitchen_neg_7	to  learn  more  about  the  warranty  . 	0.0001	0.0001
10_kitchen_neg_8	-LRB-  .  .  .  -RRB- 	0.0001	0.0001
10_kitchen_neg_9	The  last  page  has  a  section 	0.0001	0.1875
10_kitchen_neg_10	"entitled  ""  Lifetime  Limited  Warranty  ,  "" "	0.0001	0.0001
10_kitchen_neg_11	"which  states  ""  .  .  .  INNOTEK  brand  products  will  be  free  from  defects  in  material  and  workmanship  ,  under  normal  use  ,  for  a  period  of  one  year  from  the  date  of  the  original  retail  purchase  .  "" "	0.25	0.20833333333333334
10_kitchen_neg_12	"The  ""  lifetime  warranty  "" "	0.0001	0.0001
10_kitchen_neg_13	apparently  expires  after  one  year  ! 	0.125	0.3125
10_kitchen_neg_14	Further  on  it  says  , 	0.0001	0.0001
10_kitchen_neg_15	"the  company  ""  offers  several  product  exchange  options  during  the  warranty  period  .  .  . "	0.1875	0.125
10_kitchen_neg_16	"Costs  are  dependent  on  the  processing  time  .  "" "	0.4375	0.25
10_kitchen_neg_17	"This  suggests  customers  will  incur  fees  for  warranty  repairs  even  during  the  one  year  ""  lifetime  ""  warranty  . "	0.0001	0.125
10_kitchen_neg_18	The  next  paragraph  says 	0.0001	0.25
10_kitchen_neg_19	After  one  year  from  date  of  original  retail  purchase  , 	0.0001	0.1875
10_kitchen_neg_20	we  will  repair  ,  replace  or  upgrade  your  product  at  a  fixed  rate 	0.125	0.5
10_kitchen_neg_21	"based  on  the  component  .  "" "	0.0001	0.0001
10_kitchen_neg_22	What  will  these  repairs  cost  ? 	0.0001	0.0001
10_kitchen_neg_23	This  leaves  me  with  a  big  question  mark  about  buying  a  collar  from  Innotek  . 	0.16666666666666666	0.16666666666666666
10_kitchen_neg_24	What  ,  if  anything  , 	0.0001	0.0001
10_kitchen_neg_25	"is  warranted  for  a  ""  lifetime  ?  "" "	0.125	0.25
10_kitchen_neg_26	If  the  lifetime  warranty  is  really  only  for  one  year  , 	0.125	0.4375
10_kitchen_neg_27	"why  call  it  ""  lifetime  ?  "" "	0.0001	0.25
10_kitchen_neg_28	"And  finally  ,  what  will  repairs  cost  ,  both  during  warranty  under  their  ""  product  exchange  options  "" "	0.25	0.0001
10_kitchen_neg_29	"and  afterwards  under  their  component-based  ""  fixed  rate  ?  "" "	0.125	0.0001
10_kitchen_neg_30	My  specific  concern  is  that  the  collar  contains  a  rechargeable  battery  . 	0.125	0.25
10_kitchen_neg_31	The  manual  does  not  indicate  that  this  battery  is  user-replaceable  . 	0.375	0.25
10_kitchen_neg_32	Does  this  mean  the  user  will  have  to  send  the  collar  to  Innotek  to  replace  the  battery  and  ,  if  so  , 	0.5	0.25
10_kitchen_neg_33	what  will  it  cost  ? 	0.0001	0.0001
10_kitchen_neg_34	I  have  contacted  Innotek  through  their  website 	0.0001	0.25
10_kitchen_neg_35	and  will  report  back  if  I  get  a  response  . 	0.0001	0.125
10_kitchen_neg_36	Until  I  do  , 	0.0001	0.0001
10_kitchen_neg_37	I  `  ve  got  to  rate  this  product  with  only  one  star 	0.0001	0.0001
10_kitchen_neg_38	because  of  the  warranty  . 	0.0001	0.0001
10_kitchen_neg_39	Can  anyone  comment  on  warranty  claims  to  Innotek 	0.0001	0.125
13_gourmet_pos_1	The  Easy  Sprouter  is  a  great  vertical  sprouter  . 	0.125	0.25
13_gourmet_pos_2	The  seeds  or  beans  go  into  an  inner  cup  with  drainage  holes  . 	0.0001	0.0001
13_gourmet_pos_3	The  inner  cup  sets  in  the  outer  cup 	0.0001	0.0001
13_gourmet_pos_4	which  catches  any  dripping  water 	0.5	0.0001
13_gourmet_pos_5	and  still  allows  air  circulation  around  the  inner  cup  on  all  sides  . 	0.125	0.0001
13_gourmet_pos_6	Maintaining  your  growing  sprouts 	0.0001	0.0001
13_gourmet_pos_7	-LRB-  for  most  seed  types  -RRB- 	0.0001	0.0001
13_gourmet_pos_8	means 	0.0001	0.0001
13_gourmet_pos_9	holding  the  inner  cup  under  running  water  for  at  least  thirty  seconds  , 	0.0001	0.0001
13_gourmet_pos_10	allowing  excess  water 	0.0001	0.125
13_gourmet_pos_11	to  drain  off  , 	0.0001	0.0001
13_gourmet_pos_12	and  setting  the  inner  cup  back  in  the  outer  cup  . 	0.0001	0.0001
13_gourmet_pos_13	Doing  this  two  or  three  times  a  day  makes  sure 	0.0001	0.5
13_gourmet_pos_14	that  the  growing  sprouts  remain  fresh  enough 	0.625	0.25
13_gourmet_pos_15	to  avoid  spoiling  , 	0.75	0.0001
13_gourmet_pos_16	moist  enough  not  to  dry  out  , 	0.4375	0.125
13_gourmet_pos_17	but  never  remaining  in  standing  water  . 	0.625	0.125
13_gourmet_pos_18	Most  seeds  need  to  be  pre-soaked  initially  ,  and  this  step  can  be  managed  directly  in  the  Easy  Sprouter  . 	0.16666666666666666	0.21875
13_gourmet_pos_19	There  are  three  lids  :  two  lock  into  place  -  one  with  air  holes  ,  one  without  . 	0.125	0.25
13_gourmet_pos_20	The  third  is  domed  , 	0.125	0.25
13_gourmet_pos_21	but  does  n't  actually  lock  onto  the  cup  . 	0.0001	0.375
13_gourmet_pos_22	By  comparison  , 	0.25	0.0001
13_gourmet_pos_23	sprouting  in  canning  jars  requires  the  jar  to  be  filled  and  emptied  several  times  with  each  rinsing  , 	0.16666666666666666	0.3333333333333333
13_gourmet_pos_24	and  draining  sufficiently  is  not  always  easy  . 	0.3333333333333333	0.4375
13_gourmet_pos_25	The  Sprout  Master  , 	0.0001	0.625
13_gourmet_pos_26	which  is  another  sprouting  tray 	0.125	0.25
13_gourmet_pos_27	I  love  ,  allows  similar  rinsing  , 	0.25	0.4375
13_gourmet_pos_28	but  the  seeds  must  be  soaked  in  a  different  container 	0.125	0.4375
13_gourmet_pos_29	and  then  transfered  to  the  Sprout  Master  . 	0.0001	0.625
13_gourmet_pos_30	The  Sprout  Master  allows  the  growing  plants  slightly  more  light 	0.25	0.625
13_gourmet_pos_31	because  it  has  width 	0.0001	0.25
13_gourmet_pos_32	rather  than  height  , 	0.5	0.5
13_gourmet_pos_33	but  the  difference  is  slight  . 	0.4166666666666667	0.20833333333333334
13_gourmet_pos_34	I  `  ve  mostly  used  my  Easy  Sprouter  for  leafy  sprout  salad  mixes 	0.0001	0.0001
13_gourmet_pos_35	-LRB-  alfalfa  ,  clover  ,  etc  .  .  .  -RRB- 	0.0001	0.0001
13_gourmet_pos_36	These  varieties  take  about  a  week  to  grow  . 	0.0001	0.0001
13_gourmet_pos_37	With  the  variety  of  lids  the  sprouter 	0.0001	0.0001
13_gourmet_pos_38	it  is  very  flexible  . 	0.1875	0.2916666666666667
13_gourmet_pos_39	I  have  n't  tried  to  sprout 	0.0001	0.25
13_gourmet_pos_40	while  traveling  , 	0.0001	0.0001
13_gourmet_pos_41	but  I  'm  confident 	0.0001	0.375
13_gourmet_pos_42	that  it  would  work  well  . 	0.0001	0.375
13_gourmet_pos_43	It  works  for  storing  your  grown  sprouts  in  the  fridge  as  advertised  , 	0.0001	0.0001
