7_cell_neg_44	I  have  visited  have  confided 	0.0001	0.25
7_cell_neg_45	that  they  never  ,  ever  recommend  Motorola  phones  to  anyone  . 	0.375	0.0001
7_cell_neg_46	In  fact 	0.0001	0.0001
7_cell_neg_47	I  `  ve  had  T-mobile  employees  urge 	0.0001	0.0001
7_cell_neg_48	me  to  not  buy  any  phones  from  them  , 	0.625	0.0001
7_cell_neg_49	but  rather  to  shop  for  an  unlocked  Nokia  online  . 	0.5	0.5
7_cell_neg_50	So  that  's  what  I  'm  going  to  do  . 	0.0001	0.0001
7_cell_neg_51	Until  I  can  buy  a  new  phone 	0.0001	0.375
7_cell_neg_52	all  I  can  do  is  recharge  this  phone  every  night  ,  restart  it  five  or  six  times  a  day  , 	0.125	0.375
7_cell_neg_53	and  keep  apologizing  to  my  friends  ,  family  and  employers  for  always  missing  their  calls 	0.4375	0.125
18_cell_pos_1	So  I  bought  this  thing 	0.0001	0.0001
18_cell_pos_2	based  on  the  Amazon  reviews 	0.0001	0.125
18_cell_pos_3	and  saved  a  bundle  over  the  local  retail  cost 	0.0001	0.5
18_cell_pos_4	-LRB-  yeah  Amazon  !  -RRB-  , 	0.0001	0.125
18_cell_pos_5	but  that  's  not 	0.625	0.0001
18_cell_pos_6	why  I  'm  writing  this  review  . 	0.0001	0.125
18_cell_pos_7	I  'd  like  to  talk  about  the  performance  and  comfort  of  the  Earboom  . 	0.5	0.125
18_cell_pos_8	The  eargel  thingies  are  designed  quite  well  ,  of  the  three  different  sizes  for  each  ear 	0.375	0.34375
18_cell_pos_9	you  `  re  bound  to  find  one 	0.0001	0.0001
18_cell_pos_10	that  fits  very  comfortably  . 	0.1875	0.5
18_cell_pos_11	Turns  out  I  could  n't  find  any 	0.0001	0.0001
18_cell_pos_12	that  fit  my  right  ear  comfortably  for  extended  periods  of  use 	0.25	0.125
18_cell_pos_13	but  found  a  perfect  fit  in  my  mate  on  the  other  side  . 	0.5625	0.0001
18_cell_pos_14	My  wife  had  the  exact  opposite  experience  -  hopefully  our  daughter  will  inherit  more  symmetrical  ears  ! 	0.0001	0.375
18_cell_pos_15	I  hate  jogging  so  ca  n't  comment  on  the  fit  during  that  activity 	0.625	0.125
18_cell_pos_16	but  can  say  the  gels  fit 	0.0001	0.75
18_cell_pos_17	suprising  well  in  the  folds  of  your  ear 	0.0001	0.25
18_cell_pos_18	and  the  boom  is  quite  secure 	0.2916666666666667	0.25
18_cell_pos_19	when  installed  . 	0.0001	0.0001
18_cell_pos_20	I  'd  have  to  imagine 	0.5	0.25
18_cell_pos_21	it  'd  take  a  big  hit 	0.125	0.25
18_cell_pos_22	to  knock  it  loose  once  in  place  . 	0.0001	0.375
18_cell_pos_23	Sound  quality  from  the  earbud  is  decent  , 	0.125	0.3125
18_cell_pos_24	but  I  feel 	0.25	0.125
18_cell_pos_25	the  Earboom  lacks  some  fidelity  ,  especially  the  higher  frequencies  . 	0.25	0.125
18_cell_pos_26	Normally  this  is  not  a  problem  , 	0.4583333333333333	0.25
18_cell_pos_27	but  it  can  sometimes  make  the  person 	0.0001	0.0001
18_cell_pos_28	you  `  re  talking  to  sound  like  Isaac  Hayes  . 	0.125	0.0001
18_cell_pos_29	The  speaker  is  plently  loud  and  the  lack  of  high  frequencies  allows  you  to  tune  into  the  tonal  range 	0.16666666666666666	0.175
18_cell_pos_30	where  us  humans  tend  to  converse  , 	0.0001	0.0001
18_cell_pos_31	without  having  the  voices 	0.0001	0.25
18_cell_pos_32	washed  over  with  background  noise  . 	0.125	0.0001
18_cell_pos_33	The  gels  block  an  appropriate  amount  of  external  sounds 	0.375	0.0001
18_cell_pos_34	allowing  you  to  concentrate  on  the  discussion  at  hand  without  impeding  your  ability 	0.0001	0.5
18_cell_pos_35	to  hear  say 	0.0001	0.125
18_cell_pos_36	an  ambulance  while  driving  . 	0.0001	0.0001
18_cell_pos_37	There  is  a  small  slot  on  the  gels 	0.25	0.25
18_cell_pos_38	that  funnels  some  external  noise  to  your  drum  , 	0.0001	0.0001
18_cell_pos_39	while  the  rest  of  the  gel  fits  snug  to  the  ear 	0.0001	0.75
18_cell_pos_40	blocking  out  other  stray  noise  paths  . 	0.5	0.0001
18_cell_pos_41	I  `  ve  asked  people 	0.0001	0.0001
18_cell_pos_42	how  I  sound 	0.0001	0.0001
18_cell_pos_43	and  thus  far  the  feedback  has  been  positive  , 	0.125	0.375
18_cell_pos_44	my  voice  comes  through  loud  and  clear  despite  the  boom  's  apparent  lack  of  length  , 	0.125	0.3333333333333333
18_cell_pos_45	reinforcing  my  belief 	0.0001	0.125
18_cell_pos_46	that  size  DOES  N'T  matter  . 	0.375	0.125
18_cell_pos_47	In  fact  , 	0.0001	0.0001
18_cell_pos_48	I  have  found  the  mic  to  be  very  sensitive  to  even  small  sounds  . 	0.25	0.21875
18_cell_pos_49	Forget  talking  on  the  phone 	0.0001	0.0001
18_cell_pos_50	and  subtly  typing  on  the  keyboard  our  mouse  click  surfing  - 	0.0001	0.125
18_cell_pos_51	they  `  ll  hear  every  click  . 	0.0001	0.0001
18_cell_pos_52	Another  example  , 	0.0001	0.0001
18_cell_pos_53	I  was  in  my  house 	0.125	0.25
18_cell_pos_54	and  the  person  on  the  other  end  could  hear  the  kids 	0.625	0.0001
18_cell_pos_55	playing  in  the  pool  40  feet  away 	0.0001	0.0001
18_cell_pos_56	with  the  house  windows  closed  !  ! 	0.0001	0.0001
18_cell_pos_57	Yes  ,  the  mic  is  that  sensitive  . 	0.125	0.25
18_cell_pos_58	Even  while  driving  they  could  hear 	0.0001	0.125
18_cell_pos_59	when  I  shifted  gears  . 	0.0001	0.0001
18_cell_pos_60	Not  that  it  's  obtrusive  to  the  other  person  on  the  phone  , 	0.4583333333333333	0.0001
18_cell_pos_61	it  's  just  good  to  be  aware 	0.125	0.5
18_cell_pos_62	they  can  hear  it  all  . 	0.0001	0.0001
18_cell_pos_63	What  more  to  say  about  such  a  simple  device  . 	0.375	0.125
18_cell_pos_64	Form  Fit  and  Function  are  all  there  and  I  would  recommend  this  product  . 	0.25	0.25
18_cell_pos_65	In  fact  , 	0.0001	0.0001
18_cell_pos_66	I  just  ordered  another  - 	0.0001	0.0001
18_cell_pos_67	it  makes  a  great  gift 	0.0001	0.25
13_kitchen_pos_1	I  have  been  using  a  Chemex  10-cup  coffee  maker  for  several  weeks  and  have  never  had  such  good  coffee  before  in  my  life  . 	0.375	0.35
13_kitchen_pos_2	I  am  constantly  looking  forward  to  my  next  pot  of  coffee  ! 	0.1875	0.20833333333333334
13_kitchen_pos_3	There  is  a  downside  to  this  coffee  maker  : 	0.125	0.1875
13_kitchen_pos_4	it  is  a  more  manual  procedure  than  what  you  are  used  to  , 	0.125	0.25
13_kitchen_pos_5	and  it  also  takes  a  couple  of  pots 	0.125	0.0001
13_kitchen_pos_6	to  learn 	0.0001	0.0001
13_kitchen_pos_7	how  to  use  this  most  efficiently  . 	0.0001	0.25
13_kitchen_pos_8	The  first  time  I  tried  to  use  mine  , 	0.0001	0.0001
13_kitchen_pos_9	I  had  ground  my  coffee  way  too  finely  and  it  just  took  forever  ! 	0.25	0.1875
13_kitchen_pos_10	The  big  time  consumers  : 	0.125	0.25
13_kitchen_pos_11	you  have  to  boil  your  water  separately 	0.0001	0.25
13_kitchen_pos_12	-LRB-  you  do  have  a  water  kettle  right  ?  -RRB- 	0.0001	0.25
13_kitchen_pos_13	and  then  you  have  to  gradually  pour  the  boiled  water  through  the  Chemex  . 	0.0001	0.25
13_kitchen_pos_14	This  means  that  while  the  coffee  is  brewing  , 	0.125	0.25
13_kitchen_pos_15	you  are  pouring  ,  or  watching  ,  or  giving  the  filter  area  a  bit  of  a  stir  . 	0.125	0.1875
13_kitchen_pos_16	Now  the  up  side  : 	0.0001	0.0001
13_kitchen_pos_17	you  will  never  ever  ever  drink  a  better  cup  of  coffee  . 	0.625	0.875
13_kitchen_pos_18	I  use  filtered  water  ,  freshly  ground  home  roasted  beans  ,  and  this  Chemex  to  produce  the  finest  coffee 	0.0001	0.0001
13_kitchen_pos_19	I  have  ever  had  the  pleasure  of  drinking  . 	0.0001	0.25
13_kitchen_pos_20	And  this  coffee  is  a  pleasure  ! 	0.125	0.25
13_kitchen_pos_21	In  fact  , 	0.0001	0.0001
13_kitchen_pos_22	I  `  ve  totally  given  up  using  cream  and  sugar 	0.125	0.375
13_kitchen_pos_23	because  my  coffee  no  longer  has  anything  to  hide  . 	0.125	0.25
13_kitchen_pos_24	Another  up  side  : 	0.0001	0.0001
13_kitchen_pos_25	clean  up  means 	0.375	0.5
13_kitchen_pos_26	swishing  the  Chemex  with  warm  water 	0.0001	0.0001
13_kitchen_pos_27	and  tossing  the  water  down  the  drain  . 	0.0001	0.0001
13_kitchen_pos_28	You  can  also  wash  with  a  bottle  brush 	0.125	0.0001
13_kitchen_pos_29	but  this  is  rarely  necessary  . 	0.125	0.4375
13_kitchen_pos_30	A  brief  swish  is  really  all 	0.125	0.4375
13_kitchen_pos_31	it  takes  to  get  your  Chemex 	0.0001	0.125
13_kitchen_pos_32	looking  factory  new  . 	0.0001	0.375
13_kitchen_pos_33	Try  that  with  your  electric  drip  machine  ! 	0.0001	0.125
13_kitchen_pos_34	Ha  !  That  thing  will  NEVER  look  brand  new  ! 	0.625	0.375
13_kitchen_pos_35	Oh  ,  here  's  a  final  upside  : 	0.0001	0.0001
13_kitchen_pos_36	this  Chemex  brews  the  best  coffee 	0.0001	0.75
13_kitchen_pos_37	you  `  ll  ever  drink  , 	0.0001	0.0001
13_kitchen_pos_38	and  it  costs  less  than  just  about  anything  . 	0.5	0.0001
13_kitchen_pos_39	You  are  probably  already  spending  more  money  than  this  every  month  at  Starbucks  ! 	0.125	0.1875
13_kitchen_pos_40	Go  ahead 	0.0001	0.0001
13_kitchen_pos_41	and  buy  yourself  one  of  these  . 	0.0001	0.0001
13_kitchen_pos_42	If  necessary  ,  wake  up  10  minutes  earlier  to  make  your  coffee  . 	0.0001	0.625
13_kitchen_pos_43	Better  yet  ,  wake  up  20  minutes  earlier  . 	0.0001	0.375
13_kitchen_pos_44	And 	0.0001	0.0001
13_kitchen_pos_45	when  your  coffee  is  ready  ,  instead  of  dumping  it  into  a  travel  cup 	0.125	0.25
13_kitchen_pos_46	and  bolting  out  the  door  ,  sit  down 	0.125	0.0001
13_kitchen_pos_47	and  enjoy  your  first  cup  for  the  next  10  minutes  . 	0.0001	0.375
13_kitchen_pos_48	You  deserve  it  ! 	0.125	0.75
13_kitchen_pos_49	UPDATE  : 	0.0001	0.0001
13_kitchen_pos_50	It  's  been  a  year  now 	0.125	0.25
13_kitchen_pos_51	and  I  still  love  this  Chemex  . 	0.125	0.5
13_kitchen_pos_52	However  ,  over  time  the  glass  acquired  a  coffee  color  tinge 	0.5	0.125
13_kitchen_pos_53	that  gradually  became  darker  with  each  use  . 	0.0001	0.0001
13_kitchen_pos_54	Nothing  I  tried  got  it  clean  , 	0.3125	0.2916666666666667
13_kitchen_pos_55	but  something  my  wife  tried  did  : 	0.0001	0.0001
13_kitchen_pos_56	a  splash  of  bleach  in  otherwise  clean  water 	0.0001	0.0001
13_kitchen_pos_57	followed  by  a  thorough  swishing  . 	0.0001	0.0001
13_kitchen_pos_58	Now  my  Chemex 	0.0001	0.0001
13_kitchen_pos_59	looks  brand  new 	0.0001	0.375
6_kitchen_neg_1	My  wife  bought  this  one  from  Best  Buy  without  me  reviewing 	0.0001	0.375
6_kitchen_neg_2	it  1st  . 	0.0001	0.0001
6_kitchen_neg_3	Amazingly  , 	0.0001	0.125
6_kitchen_neg_4	I  would  have  bought  it  after  reading  the  reviews  here  . 	0.0001	0.1875
6_kitchen_neg_5	I  'm  starting  to  wonder 	0.0001	0.75
6_kitchen_neg_6	who  writes  these  things  .  .  . 	0.0001	0.0001
6_kitchen_neg_7	LG  employees  ? 	0.0001	0.0001
6_kitchen_neg_8	The  microwave  is  fine  -  no  complaints  . 	0.25	0.25
6_kitchen_neg_9	The  toaster  ,  however  ,  is  an  unmitigated  disaster  . 	0.3333333333333333	0.3333333333333333
6_kitchen_neg_10	I  am  of  the  opinion  that  you  should  rarely  combine  appliances 	0.25	0.25
6_kitchen_neg_11	-  this  appliance  is  a  poster  child  for  this  thought  . 	0.125	0.1875
6_kitchen_neg_12	The  toaster  browns  extremely  unevenly  and  inconsistently 	0.0001	0.625
6_kitchen_neg_13	-LRB-  sometimes  you  should  toast  the  same  piece  of  bread  on  5 	0.0001	0.0001
6_kitchen_neg_14	and  sometimes  as  high  as  10  !  -RRB-  . 	0.25	0.125
6_kitchen_neg_15	More  importantly  ,  the  toaster  broke 	0.0001	0.625
6_kitchen_neg_16	after  31  days 	0.0001	0.0001
6_kitchen_neg_17	-LRB-  coincidently  the  Best  Buy  return  policy 	0.0001	0.375
6_kitchen_neg_18	ends  at  the  same  time  - 	0.0001	0.0001
6_kitchen_neg_19	Best  Buy  has  an  unacceptable  return  policy 	0.375	0.40625
6_kitchen_neg_20	"but  with  a  guy  named  ""  Ricky  "" "	0.0001	0.25
6_kitchen_neg_21	managing  the  store 	0.0001	0.125
6_kitchen_neg_22	what  can  you  expect  ?  -RRB-  . 	0.25	0.25
6_kitchen_neg_23	LG  picks  up  the  phone  quickly 	0.0001	0.0001
6_kitchen_neg_24	and  they  honor  the  warranty  . 	0.0001	0.375
6_kitchen_neg_25	The  problem  is  they  ca  n't  think  outside  of  the  box  . 	0.375	0.25
6_kitchen_neg_26	They  had  me  get  it  repaired 	0.125	0.1875
6_kitchen_neg_27	but  I  have  to  inconveniently  drive  it  out  there 	0.0001	0.1875
6_kitchen_neg_28	and  pick  it  up  -  OK  .  .  . 	0.0001	0.0001
6_kitchen_neg_29	no  problem  . 	0.625	0.0001
6_kitchen_neg_30	One  day  later  ? 	0.0001	0.0001
6_kitchen_neg_31	It  breaks  again  . 	0.125	0.25
6_kitchen_neg_32	It  is  an  extremely  poorly  built  appliance  and  the  repair  people  thought 	0.4375	0.4375
6_kitchen_neg_33	they  had  fixed  it 	0.125	0.25
6_kitchen_neg_34	and  had  not  . 	0.625	0.25
6_kitchen_neg_35	That  's  how  bad  it  was  . 	0.375	0.25
6_kitchen_neg_36	LG  will  not  budge  -  have 	0.625	0.25
6_kitchen_neg_37	it  repaired  again 	0.125	0.0001
6_kitchen_neg_38	-LRB-  great  option  -  costs  LG  money  , 	0.25	0.0001
6_kitchen_neg_39	me  more  travel  time  , 	0.0001	0.0001
6_kitchen_neg_40	and  it  wo  n't  do  the  job  -RRB- 	0.0001	0.0001
6_kitchen_neg_41	or  do  a  rebate  . 	0.0001	0.0001
6_kitchen_neg_42	The  rebate  requires  me  to  buy  another  LG  or  Goldstar  product  . 	0.25	0.25
6_kitchen_neg_43	Huh  ? 	0.0001	0.0001
6_kitchen_neg_44	So  you  create  a  shoddy  product 	0.0001	0.0001
6_kitchen_neg_45	and  rush  it  to  the  marketplace 	0.0001	0.0001
6_kitchen_neg_46	-LRB-  they  admitted 	0.0001	0.125
6_kitchen_neg_47	they  do  n't  have  a  detailed  enough  repair  history 	0.0001	0.1875
6_kitchen_neg_48	because  it  is  too  new  -RRB- 	0.1875	0.25
6_kitchen_neg_49	and  then  do  n't  stand  behind  your  product  . 	0.0001	0.0001
6_kitchen_neg_50	You  backend 	0.0001	0.0001
6_kitchen_neg_51	me  into  another  LG  or  Goldstar  product  that  I  would  not  have  otherwise  bought  . 	0.375	0.375
6_kitchen_neg_52	How  does  our  government  allow  these  atrocious  foreign  companies  to  business  here  ? 	0.125	0.0001
6_kitchen_neg_53	Our  we  so  bad  as  a  manufacturer 	0.625	0.0001
6_kitchen_neg_54	that  we  ca  n't  top  this  ? 	0.0001	0.0001
6_kitchen_neg_55	Their  supervisors  were  very  hardlined  and  there  was  no 	0.16666666666666666	0.25
6_kitchen_neg_56	getting  around  this  . 	0.0001	0.125
6_kitchen_neg_57	You  can  cal  Korea 	0.0001	0.0001
6_kitchen_neg_58	"but  they  wo  n't  change  their  policy  "" "	0.0001	0.0001
6_kitchen_neg_59	they  said  . 	0.0001	0.0001
6_kitchen_neg_60	I  will  never  willingly  buy  another  LG  or  Goldstar  product 	0.625	0.25
6_kitchen_neg_61	and  I  highly  recommend 	0.125	0.625
6_kitchen_neg_62	you  do  the  same  . 	0.0001	0.0001
6_kitchen_neg_63	Shame  on  you  LG  -  you  could  have  had  me  as  an  appliance  buyer  for  the  next  50  years 	0.75	0.25
6_kitchen_neg_64	and  now  your  name  is  mud  to  me 	0.25	0.25
1_gourmet_pos_1	Once  you  see  the  book 	0.0001	0.0001
1_gourmet_pos_2	that  accompanies  this  starter  kit  , 	0.0001	0.0001
1_gourmet_pos_3	you  will  realize  two  things  . 	0.0001	0.375
1_gourmet_pos_4	You  wo  n't  be  making  sushi  anytime  soon  without  a  few  more  items  . 	0.125	0.25
1_gourmet_pos_5	Not  only  do 	0.625	0.0001
1_gourmet_pos_6	you  need  fresh  ingredients  , 	0.4375	0.3125
1_gourmet_pos_7	you  need  things 	0.25	0.25
1_gourmet_pos_8	that  are  listed  in  the  recipes  to  make  Miso  , 	0.125	0.25
1_gourmet_pos_9	to  make  Number-one  Dashi  and  Number-two  Dashi  . 	0.0001	0.0001
1_gourmet_pos_10	You  need  Bonito  flakes  and  kombu  , 	0.25	0.25
1_gourmet_pos_11	you  need  things  like  bamboo  leaves  too  . 	0.25	0.1875
1_gourmet_pos_12	OK  , 	0.0001	0.0001
1_gourmet_pos_13	so  you  do  n't  need  bamboo  leaves  , 	0.25	0.25
1_gourmet_pos_14	but  having  a  bamboo  plant  around  the  house  would  n't  hurt  . 	0.375	0.25
1_gourmet_pos_15	The  book  is  especially  helpful  , 	0.125	0.25
1_gourmet_pos_16	but  to  make  the  sushi  rice  professionally  , 	0.0001	0.125
1_gourmet_pos_17	you  do  need  to  also  order  a  rice-cooling  tub 	0.25	0.25
1_gourmet_pos_18	-LRB-  hangiri  -RRB-  . 	0.0001	0.0001
1_gourmet_pos_19	A  square  omelet  pan  is  needed  , 	0.1875	0.25
1_gourmet_pos_20	but  not  essential  . 	0.625	0.0001
1_gourmet_pos_21	You  can  adapt  by  using  a  regular  pan  . 	0.0001	0.25
1_gourmet_pos_22	Just  add  your  fresh  ingredients  is  the  understatement  of  the  year  . 	0.2916666666666667	0.3125
1_gourmet_pos_23	You  do  get  a  sushi  press  ,  a  sushi  mat  and  Nishiki  Sushi  rice  . 	0.0001	0.125
1_gourmet_pos_24	The  sushi  Nori  is  essential 	0.125	0.25
1_gourmet_pos_25	as  is  the  ginger  ,  wassabi  ,  soy  sauce  ,  rice  vinegar  ,  sweet  wine 	0.125	0.25
1_gourmet_pos_26	-LRB-  mirin  -RRB- 	0.0001	0.0001
1_gourmet_pos_27	and  white  sesame  seeds  . 	0.0001	0.0001
1_gourmet_pos_28	Other  items  you  will  want  to  have  on  hand 	0.625	0.3333333333333333
1_gourmet_pos_29	when  this  arrives  : 	0.0001	0.0001
1_gourmet_pos_30	Chopsticks 	0.0001	0.0001
1_gourmet_pos_31	Ginger  Grater 	0.0001	0.0001
1_gourmet_pos_32	Chopping  Board 	0.0001	0.0001
1_gourmet_pos_33	Fish  Knives 	0.0001	0.0001
1_gourmet_pos_34	-LRB-  sushi  knives  -RRB- 	0.0001	0.0001
1_gourmet_pos_35	Plates  for  serving  Sushi 	0.0001	0.0001
1_gourmet_pos_36	-LRB-  not  essential  but  make 	0.625	0.0001
1_gourmet_pos_37	it  more  interesting  -RRB- 	0.0001	0.375
1_gourmet_pos_38	Skewers  -  for  when  you  cook  shrimp 	0.0001	0.0001
1_gourmet_pos_39	Rice  Maker 	0.0001	0.0001
1_gourmet_pos_40	Stainless  Steel  Colander 	0.0001	0.0001
1_gourmet_pos_41	Wooden  Rice  Paddle  -  or  you  can  use  a  wooden  spoon 	0.0001	0.0001
1_gourmet_pos_42	Ingredients  : 	0.0001	0.0001
1_gourmet_pos_43	Avocados 	0.0001	0.0001
1_gourmet_pos_44	Cucumber 	0.0001	0.0001
1_gourmet_pos_45	Carrots 	0.0001	0.0001
1_gourmet_pos_46	Asparagus 	0.0001	0.0001
1_gourmet_pos_47	Chives 	0.0001	0.0001
1_gourmet_pos_48	Eggplant 	0.0001	0.0001
1_gourmet_pos_49	Daikon  Radish 	0.0001	0.0001
1_gourmet_pos_50	Fresh  Shiitake  mushrooms 	0.625	0.375
1_gourmet_pos_51	Lotus  Root 	0.0001	0.0001
1_gourmet_pos_52	Kombu 	0.0001	0.0001
1_gourmet_pos_53	Miso  paste 	0.0001	0.0001
1_gourmet_pos_54	Ocha  -  tea 	0.0001	0.0001
1_gourmet_pos_55	Sake 	0.0001	0.0001
1_gourmet_pos_56	Shiso  -  an  aromatic  herb 	0.0001	0.0001
1_gourmet_pos_57	Snow  Peas 	0.0001	0.0001
1_gourmet_pos_58	Sushi  Vinegar  called  Awasezu 	0.0001	0.25
1_gourmet_pos_59	Tofu  -  various  types  but  Japanese  Silken  is  recommended 	0.125	0.25
1_gourmet_pos_60	Wakame  Seaweed 	0.0001	0.0001
1_gourmet_pos_61	Recommended  Seafood  selections  include  : 	0.0001	0.0001
1_gourmet_pos_62	Mackerel  ,  Salmon  , 	0.0001	0.0001
1_gourmet_pos_63	Crabs  ,  Blue-Eye  Cod  ,  Tuna  ,  Herring  ,  Sea  Bass  and  numerous  other  selections  . 	0.625	0.0001
1_gourmet_pos_64	I  will  be  making  mine  with  cooked  fish  for  the  most  part  and  many  of  the  recipes  indicate 	0.125	0.25
1_gourmet_pos_65	cooking  the  shrimp  . 	0.0001	0.0001
1_gourmet_pos_66	The  book  gives  excellent  full-color  picture  step-by-step  instructions  for  preparing 	0.125	0.0001
1_gourmet_pos_67	seafood  . 	0.0001	0.0001
1_gourmet_pos_68	Everything  from  cleaning  squid  to  angled  cuts  for  sahimi  . 	0.125	0.0001
1_gourmet_pos_69	Prepare  to  learn  an  ancient  art  form  . 	0.0001	0.0001
1_gourmet_pos_70	This  is  serious 	0.125	0.1875
1_gourmet_pos_71	cooking  with  gourmet  appeal  . 	0.0001	0.375
1_gourmet_pos_72	There  are  instructions  for  making  garnishes  and  dipping  sauces  . 	0.125	0.25
1_gourmet_pos_73	The  Tuna  Rolls  are  probably  going  to  be  one  of  the  first  items  to  make 	0.125	0.25
1_gourmet_pos_74	because  they  have  few  ingredients 	0.0001	0.25
1_gourmet_pos_75	and  you  do  n't  need  anything  except  a  rice  cooker  ,  sushi  vinegar  and  the  rolling  mat  . 	0.25	0.25
1_gourmet_pos_76	The  California-roll-style  Temaki-zushi  also  look  fairly  tame  . 	0.1875	0.1875
1_gourmet_pos_77	The  Nigiri-Zushi 	0.0001	0.0001
1_gourmet_pos_78	made  in  sushi  bars  seem  a  little  more  complex  . 	0.375	0.0001
1_gourmet_pos_79	To  make  a  simple  Inari-Zushi 	0.375	0.125
1_gourmet_pos_80	you  need  tofu 	0.25	0.25
1_gourmet_pos_81	and  there  are  extensive  instructions  for  how  to  make  the  little  packets  or  pouches  for  rice  . 	0.25	0.25
1_gourmet_pos_82	These  seem  very  interesting  and  I  `  ve  tasted  them  before 	0.25	0.25
1_gourmet_pos_83	and  definitely  look  forward  to  trying  to  make  them  . 	0.0001	0.25
1_gourmet_pos_84	The  idea  of  a  Chirashi-Zushi  rice  bowl  is  interesting 	0.125	0.25
1_gourmet_pos_85	and  does  not  require  a  great  deal  of  artistic  application  . 	0.4375	0.25
1_gourmet_pos_86	So  , 	0.0001	0.0001
1_gourmet_pos_87	if  you  want  to  make  a  full  sushi  meal  , 	0.0001	0.25
1_gourmet_pos_88	it  gets  a  little  more  complex  , 	0.375	0.125
1_gourmet_pos_89	but  you  can  try  out  various  recipes 	0.0001	0.0001
1_gourmet_pos_90	"and  master  the  ""  dashi  "" "	0.0001	0.625
1_gourmet_pos_91	which  is  like  a  fish  stock\/soup 	0.125	0.25
1_gourmet_pos_92	made  with  kombu  and  bonito  flakes  . 	0.0001	0.0001
1_gourmet_pos_93	This  knowledge  is  of  course 	0.125	0.25
1_gourmet_pos_94	needed  to  make  the  sushi  rice  , 	0.25	0.25
1_gourmet_pos_95	which  leads  me  right  back  to  needing  a  hangiri  . 	0.25	0.20833333333333334
