positive	0.125	0.25	because  my  coffee  no  longer  has  anything  to  hide  . 
positive	0.0001	0.0001	Another  up  side  : 
positive	0.375	0.5	clean  up  means 
positive	0.0001	0.0001	swishing  the  Chemex  with  warm  water 
positive	0.0001	0.0001	and  tossing  the  water  down  the  drain  . 
positive	0.125	0.0001	You  can  also  wash  with  a  bottle  brush 
positive	0.125	0.4375	but  this  is  rarely  necessary  . 
positive	0.125	0.4375	A  brief  swish  is  really  all 
positive	0.0001	0.125	it  takes  to  get  your  Chemex 
positive	0.0001	0.375	looking  factory  new  . 
positive	0.0001	0.125	Try  that  with  your  electric  drip  machine  ! 
positive	0.625	0.375	Ha  !  That  thing  will  NEVER  look  brand  new  ! 
positive	0.0001	0.0001	Oh  ,  here  's  a  final  upside  : 
positive	0.0001	0.75	this  Chemex  brews  the  best  coffee 
positive	0.0001	0.0001	you  `  ll  ever  drink  , 
positive	0.5	0.0001	and  it  costs  less  than  just  about  anything  . 
positive	0.125	0.1875	You  are  probably  already  spending  more  money  than  this  every  month  at  Starbucks  ! 
positive	0.0001	0.0001	Go  ahead 
positive	0.0001	0.0001	and  buy  yourself  one  of  these  . 
negative	0.0001	0.625	If  necessary  ,  wake  up  10  minutes  earlier  to  make  your  coffee  . 
positive	0.0001	0.375	Better  yet  ,  wake  up  20  minutes  earlier  . 
positive	0.0001	0.0001	And 
positive	0.125	0.25	when  your  coffee  is  ready  ,  instead  of  dumping  it  into  a  travel  cup 
positive	0.125	0.0001	and  bolting  out  the  door  ,  sit  down 
positive	0.0001	0.375	and  enjoy  your  first  cup  for  the  next  10  minutes  . 
positive	0.125	0.75	You  deserve  it  ! 
positive	0.0001	0.0001	UPDATE  : 
positive	0.125	0.25	It  's  been  a  year  now 
positive	0.125	0.5	and  I  still  love  this  Chemex  . 
negative	0.5	0.125	However  ,  over  time  the  glass  acquired  a  coffee  color  tinge 
negative	0.0001	0.0001	that  gradually  became  darker  with  each  use  . 
negative	0.3125	0.2916666666666667	Nothing  I  tried  got  it  clean  , 
positive	0.0001	0.0001	but  something  my  wife  tried  did  : 
positive	0.0001	0.0001	a  splash  of  bleach  in  otherwise  clean  water 
positive	0.0001	0.0001	followed  by  a  thorough  swishing  . 
positive	0.0001	0.0001	Now  my  Chemex 
positive	0.0001	0.375	looks  brand  new 
negative	0.0001	0.375	My  wife  bought  this  one  from  Best  Buy  without  me  reviewing 
negative	0.0001	0.0001	it  1st  . 
positive	0.0001	0.125	Amazingly  , 
positive	0.0001	0.1875	I  would  have  bought  it  after  reading  the  reviews  here  . 
negative	0.0001	0.75	I  'm  starting  to  wonder 
negative	0.0001	0.0001	who  writes  these  things  .  .  . 
negative	0.0001	0.0001	LG  employees  ? 
positive	0.25	0.25	The  microwave  is  fine  -  no  complaints  . 
negative	0.3333333333333333	0.3333333333333333	The  toaster  ,  however  ,  is  an  unmitigated  disaster  . 
negative	0.25	0.25	I  am  of  the  opinion  that  you  should  rarely  combine  appliances 
negative	0.125	0.1875	-  this  appliance  is  a  poster  child  for  this  thought  . 
negative	0.0001	0.625	The  toaster  browns  extremely  unevenly  and  inconsistently 
negative	0.0001	0.0001	-LRB-  sometimes  you  should  toast  the  same  piece  of  bread  on  5 
negative	0.25	0.125	and  sometimes  as  high  as  10  !  -RRB-  . 
negative	0.0001	0.625	More  importantly  ,  the  toaster  broke 
negative	0.0001	0.0001	after  31  days 
negative	0.0001	0.375	-LRB-  coincidently  the  Best  Buy  return  policy 
negative	0.0001	0.0001	ends  at  the  same  time  - 
negative	0.375	0.40625	Best  Buy  has  an  unacceptable  return  policy 
negative	0.0001	0.25	"but  with  a  guy  named  ""  Ricky  "" "
negative	0.0001	0.125	managing  the  store 
negative	0.25	0.25	what  can  you  expect  ?  -RRB-  . 
positive	0.0001	0.0001	LG  picks  up  the  phone  quickly 
positive	0.0001	0.375	and  they  honor  the  warranty  . 
negative	0.375	0.25	The  problem  is  they  ca  n't  think  outside  of  the  box  . 
positive	0.125	0.1875	They  had  me  get  it  repaired 
negative	0.0001	0.1875	but  I  have  to  inconveniently  drive  it  out  there 
negative	0.0001	0.0001	and  pick  it  up  -  OK  .  .  . 
positive	0.625	0.0001	no  problem  . 
negative	0.0001	0.0001	One  day  later  ? 
negative	0.125	0.25	It  breaks  again  . 
negative	0.4375	0.4375	It  is  an  extremely  poorly  built  appliance  and  the  repair  people  thought 
negative	0.125	0.25	they  had  fixed  it 
negative	0.625	0.25	and  had  not  . 
negative	0.375	0.25	That  's  how  bad  it  was  . 
negative	0.625	0.25	LG  will  not  budge  -  have 
negative	0.125	0.0001	it  repaired  again 
negative	0.25	0.0001	-LRB-  great  option  -  costs  LG  money  , 
negative	0.0001	0.0001	me  more  travel  time  , 
negative	0.0001	0.0001	and  it  wo  n't  do  the  job  -RRB- 
negative	0.0001	0.0001	or  do  a  rebate  . 
negative	0.25	0.25	The  rebate  requires  me  to  buy  another  LG  or  Goldstar  product  . 
negative	0.0001	0.0001	Huh  ? 
negative	0.0001	0.0001	So  you  create  a  shoddy  product 
negative	0.0001	0.0001	and  rush  it  to  the  marketplace 
negative	0.0001	0.125	-LRB-  they  admitted 
negative	0.0001	0.1875	they  do  n't  have  a  detailed  enough  repair  history 
negative	0.1875	0.25	because  it  is  too  new  -RRB- 
negative	0.0001	0.0001	and  then  do  n't  stand  behind  your  product  . 
negative	0.0001	0.0001	You  backend 
negative	0.375	0.375	me  into  another  LG  or  Goldstar  product  that  I  would  not  have  otherwise  bought  . 
negative	0.125	0.0001	How  does  our  government  allow  these  atrocious  foreign  companies  to  business  here  ? 
negative	0.625	0.0001	Our  we  so  bad  as  a  manufacturer 
negative	0.0001	0.0001	that  we  ca  n't  top  this  ? 
negative	0.16666666666666666	0.25	Their  supervisors  were  very  hardlined  and  there  was  no 
negative	0.0001	0.125	getting  around  this  . 
negative	0.0001	0.0001	You  can  cal  Korea 
negative	0.0001	0.0001	"but  they  wo  n't  change  their  policy  "" "
negative	0.0001	0.0001	they  said  . 
negative	0.625	0.25	I  will  never  willingly  buy  another  LG  or  Goldstar  product 
negative	0.125	0.625	and  I  highly  recommend 
negative	0.0001	0.0001	you  do  the  same  . 
negative	0.75	0.25	Shame  on  you  LG  -  you  could  have  had  me  as  an  appliance  buyer  for  the  next  50  years 
negative	0.25	0.25	and  now  your  name  is  mud  to  me 
positive	0.0001	0.0001	Once  you  see  the  book 
positive	0.0001	0.0001	that  accompanies  this  starter  kit  , 
positive	0.0001	0.375	you  will  realize  two  things  . 
negative	0.125	0.25	You  wo  n't  be  making  sushi  anytime  soon  without  a  few  more  items  . 
positive	0.625	0.0001	Not  only  do 
positive	0.4375	0.3125	you  need  fresh  ingredients  , 
positive	0.25	0.25	you  need  things 
positive	0.125	0.25	that  are  listed  in  the  recipes  to  make  Miso  , 
positive	0.0001	0.0001	to  make  Number-one  Dashi  and  Number-two  Dashi  . 
positive	0.25	0.25	You  need  Bonito  flakes  and  kombu  , 
positive	0.25	0.1875	you  need  things  like  bamboo  leaves  too  . 
positive	0.0001	0.0001	OK  , 
positive	0.25	0.25	so  you  do  n't  need  bamboo  leaves  , 
positive	0.375	0.25	but  having  a  bamboo  plant  around  the  house  would  n't  hurt  . 
positive	0.125	0.25	The  book  is  especially  helpful  , 
negative	0.0001	0.125	but  to  make  the  sushi  rice  professionally  , 
negative	0.25	0.25	you  do  need  to  also  order  a  rice-cooling  tub 
negative	0.0001	0.0001	-LRB-  hangiri  -RRB-  . 
negative	0.1875	0.25	A  square  omelet  pan  is  needed  , 
positive	0.625	0.0001	but  not  essential  . 
positive	0.0001	0.25	You  can  adapt  by  using  a  regular  pan  . 
negative	0.2916666666666667	0.3125	Just  add  your  fresh  ingredients  is  the  understatement  of  the  year  . 
negative	0.0001	0.125	You  do  get  a  sushi  press  ,  a  sushi  mat  and  Nishiki  Sushi  rice  . 
positive	0.125	0.25	The  sushi  Nori  is  essential 
positive	0.125	0.25	as  is  the  ginger  ,  wassabi  ,  soy  sauce  ,  rice  vinegar  ,  sweet  wine 
positive	0.0001	0.0001	-LRB-  mirin  -RRB- 
positive	0.0001	0.0001	and  white  sesame  seeds  . 
positive	0.625	0.3333333333333333	Other  items  you  will  want  to  have  on  hand 
positive	0.0001	0.0001	when  this  arrives  : 
positive	0.0001	0.0001	Chopsticks 
positive	0.0001	0.0001	Ginger  Grater 
positive	0.0001	0.0001	Chopping  Board 
positive	0.0001	0.0001	Fish  Knives 
positive	0.0001	0.0001	-LRB-  sushi  knives  -RRB- 
positive	0.0001	0.0001	Plates  for  serving  Sushi 
positive	0.625	0.0001	-LRB-  not  essential  but  make 
positive	0.0001	0.375	it  more  interesting  -RRB- 
positive	0.0001	0.0001	Skewers  -  for  when  you  cook  shrimp 
positive	0.0001	0.0001	Rice  Maker 
positive	0.0001	0.0001	Stainless  Steel  Colander 
positive	0.0001	0.0001	Wooden  Rice  Paddle  -  or  you  can  use  a  wooden  spoon 
positive	0.0001	0.0001	Ingredients  : 
positive	0.0001	0.0001	Avocados 
positive	0.0001	0.0001	Cucumber 
positive	0.0001	0.0001	Carrots 
positive	0.0001	0.0001	Asparagus 
positive	0.0001	0.0001	Chives 
positive	0.0001	0.0001	Eggplant 
positive	0.0001	0.0001	Daikon  Radish 
positive	0.625	0.375	Fresh  Shiitake  mushrooms 
positive	0.0001	0.0001	Lotus  Root 
positive	0.0001	0.0001	Kombu 
positive	0.0001	0.0001	Miso  paste 
positive	0.0001	0.0001	Ocha  -  tea 
positive	0.0001	0.0001	Sake 
positive	0.0001	0.0001	Shiso  -  an  aromatic  herb 
positive	0.0001	0.0001	Snow  Peas 
positive	0.0001	0.25	Sushi  Vinegar  called  Awasezu 
positive	0.125	0.25	Tofu  -  various  types  but  Japanese  Silken  is  recommended 
positive	0.0001	0.0001	Wakame  Seaweed 
positive	0.0001	0.0001	Recommended  Seafood  selections  include  : 
positive	0.0001	0.0001	Mackerel  ,  Salmon  , 
positive	0.625	0.0001	Crabs  ,  Blue-Eye  Cod  ,  Tuna  ,  Herring  ,  Sea  Bass  and  numerous  other  selections  . 
positive	0.125	0.25	I  will  be  making  mine  with  cooked  fish  for  the  most  part  and  many  of  the  recipes  indicate 
positive	0.0001	0.0001	cooking  the  shrimp  . 
positive	0.125	0.0001	The  book  gives  excellent  full-color  picture  step-by-step  instructions  for  preparing 
positive	0.0001	0.0001	seafood  . 
positive	0.125	0.0001	Everything  from  cleaning  squid  to  angled  cuts  for  sahimi  . 
positive	0.0001	0.0001	Prepare  to  learn  an  ancient  art  form  . 
positive	0.125	0.1875	This  is  serious 
positive	0.0001	0.375	cooking  with  gourmet  appeal  . 
positive	0.125	0.25	There  are  instructions  for  making  garnishes  and  dipping  sauces  . 
positive	0.125	0.25	The  Tuna  Rolls  are  probably  going  to  be  one  of  the  first  items  to  make 
positive	0.0001	0.25	because  they  have  few  ingredients 
positive	0.25	0.25	and  you  do  n't  need  anything  except  a  rice  cooker  ,  sushi  vinegar  and  the  rolling  mat  . 
positive	0.1875	0.1875	The  California-roll-style  Temaki-zushi  also  look  fairly  tame  . 
positive	0.0001	0.0001	The  Nigiri-Zushi 
positive	0.375	0.0001	made  in  sushi  bars  seem  a  little  more  complex  . 
positive	0.375	0.125	To  make  a  simple  Inari-Zushi 
positive	0.25	0.25	you  need  tofu 
positive	0.25	0.25	and  there  are  extensive  instructions  for  how  to  make  the  little  packets  or  pouches  for  rice  . 
positive	0.25	0.25	These  seem  very  interesting  and  I  `  ve  tasted  them  before 
positive	0.0001	0.25	and  definitely  look  forward  to  trying  to  make  them  . 
positive	0.125	0.25	The  idea  of  a  Chirashi-Zushi  rice  bowl  is  interesting 
positive	0.4375	0.25	and  does  not  require  a  great  deal  of  artistic  application  . 
negative	0.0001	0.0001	So  , 
negative	0.0001	0.25	if  you  want  to  make  a  full  sushi  meal  , 
negative	0.375	0.125	it  gets  a  little  more  complex  , 
positive	0.0001	0.0001	but  you  can  try  out  various  recipes 
positive	0.0001	0.625	"and  master  the  ""  dashi  "" "
positive	0.125	0.25	which  is  like  a  fish  stock\/soup 
positive	0.0001	0.0001	made  with  kombu  and  bonito  flakes  . 
positive	0.125	0.25	This  knowledge  is  of  course 
positive	0.25	0.25	needed  to  make  the  sushi  rice  , 
positive	0.25	0.20833333333333331	which  leads  me  right  back  to  needing  a  hangiri  . 
positive	0.0001	0.0001	I  suppose  you  can  use  a  glass  bowl  instead  . 
negative	0.125	0.4375	This  sushi  kit  is  truly  only  a  brief  start  to  an  artistic  journey  . 
negative	0.25	0.1875	Even  after  ordering  this  you  may  find  you  need  a  few  more  items 
negative	0.0001	0.375	before  you  can  start  taking  steps  in  the  direction  of  actually  making  sushi  . 
positive	0.0001	0.0001	I  will  report  back 
positive	0.0001	0.0001	as  I  try  various  recipes 
positive	0.0001	0.0001	and  all 
positive	0.0001	0.0001	I  can  say 
positive	0.20833333333333331	0.3125	is  this  will  require  an  adventurous  spirit  and  a  few  more  Amazon  orders  . 
positive	0.0001	0.25	Once  you  have  the  Sushi  book  , 
positive	0.0001	0.5	things  start  to  become  more  clear  and  you  can  make  a  list  of  things 
positive	0.0001	0.0001	to  order  . 
positive	0.0001	0.125	~  The  Rebecca  Review 
negative	0.5	0.0001	As  a  vegan  , 
negative	0.25	0.25	I  have  tried  just  about  every  tofu  product  on  the  market  ,  and  nothing  ever  came  close  to  the  terrible  texture  of  these  noodles  . 
negative	0.0001	0.0001	The  smell 
negative	0.2916666666666667	0.4375	when  you  opened  the  bag  was  not  pleasant  , 
positive	0.125	0.0001	but  if  you  wash  them  off 
positive	0.0001	0.0001	and  parboil  , 
positive	0.0001	0.0001	that  goes  away  , 
negative	0.375	0.25	but  is  replaced  with  a  slightly  sweet  smell  that  I  disliked  almost  as  much  . 
positive	0.375	0.125	But  I  kept  an  open  mind  , 
positive	0.625	0.3125	cooked  the  noodles  for  a  few  minutes  ,  added  my  favorite  sauce  and  fresh  ground  pepper  with  some  soy  cheese 
positive	0.0001	0.0001	grated  on  top  . 
negative	0.0001	0.0001	Whoever  said 
negative	0.125	0.20833333333333331	it  was  like  eating  rubber  bands  was  exactly  on  target  , 
negative	0.2916666666666667	0.1875	they  are  incredibly  chewy  and  just  do  n't  taste  that  great  either  . 
negative	0.25	0.125	Even  as  a  low  calorie  food  , 
negative	0.0001	0.125	it  seems  like  a  waste 
negative	0.0001	0.125	to  spend  40  calories  on  these  noodles  . 
positive	0.0001	0.3333333333333333	I  got  this  phone  basically  for  free  , 
negative	0.0001	0.125	but  even  taking  that  into  account  , 
negative	0.25	0.125	I  'm  pretty  disappointed  with  the  phone  . 
negative	0.125	0.25	This  is  my  first  Samsung 
negative	0.0001	0.0001	and  , 
negative	0.375	0.1875	I  'm  pretty  sure  ,  my  last  one  ! 
negative	0.0001	0.0001	I  owned  a  Nokia  before 
negative	0.5	0.0001	and  I  regret 
negative	0.0001	0.0001	"that  I  ""  betrayed  "" "
negative	0.0001	0.0001	it  . 
negative	0.75	0.1875	From  now  I  would  n't  get  anything  besides  Nokia  and  in  the  worst  case  maybe  Sony-Ericsson  . 
negative	0.25	0.25	"So  here  is  a  short  list  of  those  ""  little  things  "" "
negative	0.0001	0.0001	that  make  your  life  ,  with  this  phone 
negative	0.0001	0.0001	-LRB-  and  it  's  combination  with  T-Mobile  -RRB-  , 
negative	0.0001	0.0001	annoying  : 
negative	0.5	0.25	-  the  keys  are  not  comfortable  to  use  . 
negative	0.6875	0.625	-  it  's  not  really  comfortable  to  open\/close  the  slider 
negative	0.0001	0.0001	and  to  make 
negative	0.25	0.625	it  easier 
negative	0.0001	0.25	you  have  to  put  your  thumb  on  the  screen 
negative	0.125	0.25	which  leaves  is  greasy  all  the  time  . 
negative	0.0001	0.0001	-  putting  a  comma  , 
negative	0.0001	0.25	while  writing  a  text  message  ,  capitalizes  the  next  word  - 
negative	0.125	0.25	what  is  the  logic  in  that  ?  ! 
negative	0.0001	0.0001	-LRB-  it  annoys  me 
negative	0.0001	0.0001	because  i  do  use  text  messages  a  lot  -RRB- 
negative	0.125	0.25	-  you  ca  n't  set  the  camera  shutter  to  be  silent  .  .  . 
negative	0.0001	0.5	-  you  can  only  save  1  phone  type  for  each  category  - 
negative	0.0001	0.25	what  if  the  person  has  2  business  phones  .  .  . 
negative	0.625	0.375	-  you  can  not  choose  the  e-mail  address  of  a  person  from  the  contact  list 
negative	0.0001	0.25	when  you  want  to  send  a  picture  message  to  an  e-mail  address  . 
negative	0.25	0.375	And  there  is  a  lot  more  of  those  little  illogical  things 
negative	0.375	0.25	that  were  just  not  thought  through  , 
negative	0.125	0.25	like  it  would  `  ve  been  in  a  Nokia 
negative	0.0001	0.25	-LRB-  even  in  a  model  5  years  old  !  -RRB- 
negative	0.0001	0.0001	Oh  yeah  , 
negative	0.25	0.4583333333333333	"and  T-Mobile  really  ""  contributed  ""  to  the  ""  greatness  "" "
negative	0.0001	0.0001	of  this  phone  , 
negative	0.0001	0.0001	removing  some  of  the  features  and  limiting  others  ,  like  setting  your  mp3  as  a  ringtone 
positive	0.20833333333333331	0.4375	-LRB-  although  ,  there  is  an  easy  hack  around  it  : 
positive	0.5	0.0001	just  change  the  extension  from  .  mp3  to  .3  gp 
positive	0.1875	0.375	I  think  this  is  a  pretty  good  earpiece  .  .  . 
positive	0.0001	0.375	granted  , 
positive	0.625	0.0001	I  `  ve  only  used  one  other 
positive	0.1875	0.25	-LRB-  it  was  a  flimsy  little  thing 
positive	0.0001	0.125	that  came  w  \/  my  friend  's  Nokia  -RRB-  , 
positive	0.5	0.375	but  this  one  far  surpasses  that  one  in  sound  quality  and  comfort  . 
positive	0.0001	0.125	Where  my  friend  's  would  fall  out  of  my  ear  ,  this  one 
positive	0.0001	0.125	-LRB-  once  I  got 
positive	0.0001	0.0001	it  figured  out  -RRB- 
positive	0.625	0.0001	never  comes  loose  . 
positive	0.0001	0.0001	Second  , 
positive	0.0001	0.125	listening  to  people  on  my  friend  's  , 
